reviews,Fine-grained sentiment score,review_category
"  If you are planning to buy midrange phone with 13k to 14k then go for this, Camera quality awesome 4 ratings out of 5. 5 out 5 for battery life. Everything is goof in this phone except taking long time to charged phone(2.5 hr for 0 to 100% charging). If you are soft use then mobile battery will discharge in 2 days. which is almost better quality than other mid-range phone. Processor also fine with respect to RAM and Internal memory so no lag while playing Heavy games or application. If you are planning to buy Mid-range phone the prefer this with S-Amoled Disply.",0.923,positive
"  First I want to say about the processor which is I think AI based giving sufficient performance to do your daily job but you're a gamer who's playing non stop gaming without giving rest the device not this is not for you sorry. The UI given here gives lot of freedom to edit yourself like a superuser. The hardware and the software perfectly optimise as every things hands on samsung. Battery life as it mentioned Monster. I here about network issue which I faced also in my jio sim but if you perfectly in network setting then you can see the network mode is by default set in LTE/3G/2G (auto connected) which is the problem if you don't change to LTE only, because jio has only 4G network support and it doesn't have any 3G and 2G network, when the device fell that the LTE signal is become weaker then it automatically changes the network to lower suitable one, so I suggest the user who have this type of issue and using 4G sim then change the setting to LTE only. You'll get a great superb camera.I did't like the built quality where the company did price cutting for giving a AMOLED display which gets easily scratch by your surrounding recommendation to use case and temper glass as immediately you buy the product. Charging speed is too slower as compare to huge battery which is ok. Only i missing here is network speed indicator which can be resolve by a third party app but every company giving this one but samsung..?? hope they will update that one in next update .Finally best in this budget but company should provide case with the mobile.",0.9957,positive
"  I had been using this for last one week and here are my feedback:PROS:1. Best thing is the UI. Almost like the standard Android UI2. No unnecessary apps. Even if there few pre-installed apps but it allows to uninstall them3. Battery life is good. With normal usage it is giving me backup of around 2 days(100% to 9%)4. Charging time: It takes around 2hours for 10% to 100%5. Camera: It is ok, but not something like 48mp6. No Heating problems7. Face recognitionis fine. It even recognizes in complete darkness8. Both the SIM slots are Volte enabledCONS:1. Headphone socket is at the bottom of the phone. This matters when you are using headphone but cannot place it anywhere as the headphone is connected from the bottom of the handset2. Charger Cable length is short as compared to other brands3. Settings: I struggled a lot to turn-off the vibration for notifications (final solution- we have to turn it off for each of the apps one by one)Based on these, the weightage of Pros is more than Cons. So, we can go for this product :)",0.8841,positive
"  My name is Tarachand Sharma, who is in the Pali district of Rajasthan, I am buying a Samsung phone 21, but its battery is not running, I have been trying to return it for 3 days but so far I am not getting any answer and Nor is any policy in the show going on in this product, I am very nervous,Rubbish phone is a total loss deal, my advice is to people who buy this phone and whatever product they are buying from Amazon site, I do not buy a lot of items, there is some defect in everything and they do not even return.",-0.664,negative
"  hello , this was my first smartphone from amazon.. i have never used an android phone before, i ordered this  phone, samsung galaxy M21 on sale last month in august only, initially i clicked pics with the phone and the picture quality was pretty good but when i clicked the same pics with flash on, there was a blue tiny in the pics.. i thought may be its because of some lighting effect  but later i tried clicking pics in day light, at night.. indoor, outdoor. but still i faced the same issue, i had been to the service center they said camera is faulty. but they cannot exchange the phone. though they can repair it.. i'm skeptical will the camera work properly after repair or may for sometime it will work and who knows later the issue will be there again? also there is problem in speaker and microphone! voice is not clear while talking.Now who will take the responsibility, they must check the product before selling..overall this purchase was a waste of moneysamsung is a good brand but they should take the responsibility if customer is facing issue, the customer service at the service center is worst! i didnt see a single happy customer over there who have got a good resolution!",-0.7432,negative
"  Had read here in most of the other reviews that the phone has severe heating issues and sincerely hoped that this wouldn't be the case with my device. Here's my review:1. Looks and feels like a mid- to high-end device. A bit slippery, so you might have to get a back/flip cover2. Chose this for my mom due to its low SAR rating, a few people had pointed out that this resulted in low network strength. This has not been the case for my device. Network strength remains unchanged from the previous handset3. Battery life remains its biggest plus point. Lasts more than a day easily with moderate to heavy usage. For a day or two, the battery doesn't seem like it is 6000 mAH. However in about 4-5 days, it adapts itself and there is a considerable difference and one can see that it lasts longer.4. Low to Moderate heating issues. My mother prefers a flip cover anyways, so that is easily masked in this case.5. Camera quality is above average. Make sure to change the settings to highest quality images. The default setting is for low quality. This has caused a lot of people to comment that the image quality is poor.6. The resolution is perfect and bezels remain as low as possible. Its the closest you can get to highest resolution in this phone range.7. Chose the 4gb/64 gb variant due to negligible gaming needs. For now, that serves the purpose perfectly. There's no lag during browsing or app change as such.8. Samsung device, so no hassles with bloatware that comes pre added with the like sof Xiaomi or Oppo or Vivo.All in all, a very decent mid-range device that should last for 2-3 years, which is the normal life of a cell-phone these days.",0.954,positive
"  Phone is good!There is an issue when merging conference call. It will hang the calls on hold and you have to disconnect all the calls. Camera nothing great. Battery is very good. Fast charging and normal charging time almost the same. Finger print reader does not work if your finger is sweat. Lot of blotwares on software update. Latest software update was 1 GB and it consists of Payu money app and other blotware apps. Recomending to factory reset and uninstall all those blotwares. Some blotware apps are not allowed to uninstall so just have to disable it manually. Samsung keyboard simply refuses to show sometimes even if I am in typing mode, microphone gives echo effect to the receivers when I make calls, chrome app hangs, wifi both 2.4 ghz and 5ghz tends to disconnect internet automatically if your signal strength is low. Even if we have dual sim capability on this phone, recommended to use one sim because the performace of your phone in terms of network and hardware features will be very limited when you are using duel sim",0.2259,positive
  I purchased by seeing only thebrand Samsung .More overI dont want to purchaseOppoVivoRedmiMIMore than our words action should speak .Keeping slogans in watsup facebookstatus like boycott chinese products.Nothing happens .Any howAs the name given.Its a Monster.Its performance also just like Monster.Excellent in terms of camèra qualityAwesome in terms of battery life.Overall Value for moneyReview writing afterused for 03 monthsIn this Budget .Its really a BiggestPride monster.AKYDAneel Kumar Yadav D,0.5595,positive
"  I liked this phone.. battery back up is awesome .. but yes. It takes approx 2 Houston's full charge..camea is also goodThis is the best phone in this range in the entire market..I was scared while buying it as I was not a fan of samsung Mobiles, but thank god, this phone met n exceeded my expectations",0.9247,positive
"  I purchased Samsung M21 a month ago and I'm simply impressed with its performance.Battery:The battery capacity of 6000 mah is highly reliable and last for 1.5 days with a full charge and 100% data on. The phone reaches 100% charge from 1% in about 90 minutes and once fully charged, you are on for a marathon.Camera:I was personally impressed with the camera performance. In the budget of Rs. 14,000, I by far would rate Samsung M21 as one of the best phones available in the market. Apart from Triple camera, the phone comes up with multiple camera features that would certainly engage the user.Speed and Performance:The speed of the phone is really good and does not slow down even if you open 10 applications at the same time. With 64 GB inbuilt memory expandable upto 512 GB ensures your phone is always available to load more. The seamless experience with video calls, messages and Business applications like MS teams, Outlook, Office, etc make the phone fit the Business segment.Overall, just go for Samsung M21 if you are looking for performance, features and price worthy.",0.9732,positive
"  You must think twice before buying of Samsung.1.Let's take the example of Samsung M21 mobile. Speaker sound quality is very bad, no bass response.2.Call quality is very bad3.After some time you can't able to download app- will show searching for Wi-Fi even with mobile data ON. You have to clear cache files in Google Play Store and Play Services App to get rid of this problem time to time. You will never face this problem in MI or Vivo mobiles as these cache got automatically deleted after download.4.Build quality is very bad(plastic).5.Samsung unnecessarily hiked the price of all mobiles.6.UI of Samsung mobile is not all user friendly like MI.7.It is true that only display, battery and camera are good and rest is faltu.",-0.1404,negative
"  Its a Samsung phone, so overall quality and durability is guaranteed! Performance is good, phone does not hang, battery capacity is big at 6000 mAh, and charging is fast. The screen is an absolute beauty I must say - amazing colours and contrast, the only low point of this phone is the camera performance in dark conditions which is not bad but not good either, average performance .... also the wide-angle camera distorts the image - I hope software updates can fix the issue.",0.6197,positive
"  Dear Sir/ Madam,I have purchased Samsung M21 on dated 25/07/2020 via Amazon India Online Purchase, which was delivered on 28/07/2020. But on dated 12Aug 2020, phone was not working properly as I was unable to open the pattern lock. The next day there was a small blue and pink color dot on the left side of the screen. I have contacted the Samsung  Service Centre in Mathura. They have provided a service order number 4307833776. The phone is neither damaged nor pressed with weight. They are charging money to resolve the issue, but as a rational customer I have neither damaged the phone nor put any heavy weight on it. I have purchased the phone for 17000 Rs. but within 17 days the problem has raised, the device hasn't damaged from any side/part of it.You are requested to please look into the matter and resolve it as soon  as possible so that the faith of customer remains in your esteemed organization. I have first time purchased a samsung phone but the problem raised.",0.9708,positive
  Since I lost first 3-4 days of using due to internet connection issue started using it from 4th day only.Battery life was best on day 5 - battery % was above 40 % on the second day usage with intermittent use of internet. Then it was good on the 6th day around 25 % battery was available at end of day. Had to charge before sleeping.  7th day battery is remaining 30% on the next day morning.Now the return window is closed.Repenting on buying this phone.,0.7003,positive
  Worst phone i have ever bought. I bought it on 4 July. On 26 july it has a tumb mark on screen. I went to service center but they denied to change the screen and said you have mistakenly press it and it is not our warranty. Is it possible? Because i don't press it. They want screen repair charge  5 thousands something. Its very irritating. First time i bought samsung mobile and the mobile and the services is worst. I recommend all of my colleagues and friends not to buy any samsung product. Please don't buy it.,-0.8587,negative
"  I bought this phone at  14k and bought a hard case and screen guard at 1k, overall at 15k got a very good phone.The only lesser feature i got from this is the camera rest is all good for the price. Its important to know that we wont get a back cover for this price and since its a plastic back its better to buy a back cover preferably a hard case for protection",0.8399,positive
"  Best display, Best Camera, Best Battery under 14000 price range.From back It looks cheap because of the polycarbonate material, but if you apply a cover, you can easily  hide this disadvantage.The Super Amoled display is amazing you will love that.Pros : Amazing Camera picture quality, Big 6000 MAH battery, Super Amoled  display, clean User Interface.Cons : Cheap Polycarbonate body, Gorilla  Glass 5 protection missing as GG 3 protection  given, Processor could be better.",0.9937,positive
  Best budget phone in recent times. SAMSUNG proved that brand is a brand always.6000 mah batteryExcellent camera(48mp and 20mp)Dolby atmos feature (on headset)Full HD screenAmoled screenAll these for 12699/-Undoubtedly the beast in battery backup.For pubg gamersIt runs smoothly on Smooth and extreme option. FYI I am not a big gamer to review on this.,0.7912,positive
  It is a good phone for day to day use with superb camera quality and very good battery life .with awesome screen display quality but sometimes there is a little frame drops notice able good for gaming like pubg and all . No lags noticable or frame drops during game play no heating issue but the problem is that it stratus between using apps sometimes which is not at all a big issueThe best phone under 14000 a person could getI myself highly recommend this phone 😃😃😃😃,0.9892,positive
  Well I feel bad while writing this review but the phone is not up to the expectation. Battery drains out relatively quickly and takes a bit of time to get fully charged. The fingerprint reader is good and sensitive. The camera is of decent quality and you can click clear images with it. Samsung can seriously work on UI improvements. It feels that I am using outdated UI. To be honest I ordered it only because I did not want to order Chinese phone. Overall 3 star rating from my end.,0.8729,positive
"  It is a good option for normal users. But don't buy these mobile for gaming. Gaming is not bad But we are playing high graphical games like pubg, call of duty, it may be lags. Camera is awesome in day light. But low light visibility is not good.Display there was no smartphone under 15000 to beat samsung galaxy m21. Battery is good but dont seems to be a 6000mah it drains like 5000 mah. Fast charging is not good it would take 2.45 hrs to charge 0% to100%. Design is not good it is plastic design which was dont look like premium.When you are a heavy gamer than you go for realme 6.when your preference is camera and design go for redmi note 9 pro. Comparing to realme 6 and redmi note 9 pro i choose m21 because of super amoled screen and a huge battery life and m21 is cheaper than these 2 smartphones",0.9489,positive
"  Well this phone, the screen, the battery, the camera and every hardware aspect is way good at this price. I just love watching videos on this screen; on a single day use, I don't need to charge it, even for once and the camera is good. I'm using this for two months and there is this issue about VoLTE. The VoLTE sign often stops showing, sometimes the connection jumps from LTE to 2G and wouldn't show 4G, unless restarted or the flight mode is switched on and off. At first I thought it was my SIM operator's problem. I called them and they informed it was device's problem. So, I googled it and turns out, a lot many people using various SIM operators are facing the same issue. Although it seems to be software bug and I hope they rectify it with future updates. Also the fingerprint scanner gets smudgy and wouldn't work, often. I don't play games on phones, so I don't how the processor holds on gaming; the user interface is smooth though.",0.7884,positive
"  Review after using 15 days.This phone feels good in hand. Priced at reasonable rate. Screen is good, sound is clear. There are few cons.1) Camera quality is very bad. Back camera is claimed 48 MP but photos in low light are of very poor quality. Selfie camera quality is also very bad. I give only 2 stars for camera because of OS of camera. Better samsung should give less MP with good quality images.2) Video playback is not good. Videos shot on other mobile hangs a lot.Initially I got a problem of very slow charging speed during even fast charge mode. Then Amazon care guided me some trouble shoot and ask to drain full battery and then charging the mobile. This helped and speed of charging improved. But mobile tower signal is low compared to other brand with same network and same place. Also video Play back of stored video is poor.Overall good mobile compared to samsung M30s but not with competitor brands. Only samsung lovers can like this phone.I recommend to go with MI note 8 pro or note 9 pro at this budget.",0.8972,positive
"  First of all hats off to Amazon's delivery even in stormy weather they delivered it next day of order.Packaging could have been better though.I believe the phone box should have been placed in a cardboard box and then should have been wrapped in bubble wrap and plastic.About phone now.It is an absolute delight to look at and use super AMOLED display. The phone comes with a ton of preloaded apps many of which can be removed though. Both camera set ups, rear and front are nice though. Image comes a little bit warmer in tone. Speaker sound quality is loud and clear. Battery back up is marvelous. Media streaming experience is great. You get Dolby Atmos sound with headphones on. Network reception is great and emhced with WiFi calling.All in all phone is a little bit overpriced, but may be justified by sAMOLED display.",0.959,positive
  After one month of usage I have posted this review.1) Camera: Above average2) Battery: Excellent (for normal usage upto 2 days)3) Display: Amazing as expected4) Performance: For normal daily usage no any lag noticed.5) Built quality: As it is Samsung device so built quality is solid.6) In device ads: No any ads or recommendations noticed you just need to disable discover option in the settings.7) Bloatware: Some preinstalled apps were present but you can uninstalled it.So overall experience is excellent. If you are looking for perfect device for normal usage then you can definitely go for it.,0.9566,positive
"  I bought this phone for my mother. So the phone is not being used for gaming. The load on RAM and processor is quite high since a lot of apps run in background as my mother doesn't close them when not in use. The phone has been working fine and there are no complaints till date.M21 is a very good phone by Samsung in its segment.Processing and RAM usage : The phone's processing is good and also the amount of memory used by the apps and OS is decent. At any point of time you would have 1.2/4 GB available with basic apps installed. The response from the phone on app launch/navigation is pretty decent, neither it's very fast nor is it very slow.Camera: The camera quality is very competitive in this segment. No complaints here.Sensors : Face Recognition is a bit slow but fingerprint recognition is fast.Screen: The screen is awesome. The colour and depth are in detail.Battery Life: Battery life is amazing since it has 6000 mAh battery. Charging time is also quite efficient.Build Quality: The phone's build quality and finish is very good.Overall Rating : 4.2 /5",0.9645,positive
  Samsung M21 is a awesome phone.Battery life is very good after one charge it is run one and half day if normal useage.Fingerprint sensor is very fast.Super amoled screen is really very nice.Rear Camera shot nice pictures and also front camera is very good.Processor is good and phone run very smooth but yes I'm not a game lover.I just found one con after one week useage battery take 3 hour to charge from zero to 100%. 15watt charger is not enoughOVERALL Phone is a real monster.,0.8903,positive
"  Writing this review after using the phone for 45 days.This is my first samsung phone.Utterly disappointed by the performance. Did go through the reviews before buying the phone where I found some mixed answers.i guess I should not have overlooked people's concerns which they posted here.so here I go with what I have been facing ever since I bought it.1) battery takes 2.5 hours to completely charge.so don't go by the mentioned spec fast charging ..phones back in 2010 also did not take 2.5 hours to completely charge.2)phone's width makes it look ugly..after putting tampered glass and back cover,it will look extra thick.3)frequent lagging.4)by any chance if you are a pubg gamer ,this phone is definitely not for u.heats up in one match and lags like hell.pubg runs 10 times better in my old moto g5,Nokia 6.1 and realme c2.5)camera quality is average.you won't get 48 mp feeling for sure..6)the only good thing about the phone is it's finger print senser.Kindly consider these points before u think of buying this phone..",0.789,positive
"  It's almost 3 months since I got this monster at 12.5k. I'll mention the Pros. & Cons.:-PROS1. A good brand at a reasonable price.2. Amazing camera for daily users.3. Battery backup is more than good.4. Ergonomically designed, so easy to hold in  hands.5. Dolby Atmos Integrated.CONS.1. Battery backup not as expected from a  6000mAh battery.2. Phone speed drastically decreased by 20-  25% after 10-12 days of usage.3. A 14watt fast charger is provided which  takes around 3 hours to juice up from 0-  100% & it's too much. (I would rather prefer  a fast charging phone over big battery size)4. A poly carb. back cover looks cheap.Conclusion-- The only thing that makes me happy after buying this device is, this is not a chinese brand. The performance is average. If you are looking for a better performance, please go for Redmi.",0.9604,positive
  I am using this phone from last one week. This  is the best budget phone under 15k.It has huge battery. It last for one and half day with moderate usage. three times my old phoneI am normal user. Camera is good as well.  Only one problem is it takes time to full recharge 3 hours from 0 - 100% but that is something we can adjust atleast I am not going for chinese phone.,0.5994,positive
"  Processor  is not a good one. Hangs a lot. While shooting  video screen gets extremely  hot... camera  could be more better.In this phone only screen quality  and battery  life is good rest is not justifying  its price. I WOULD SAY THATIt could be priced10000 rupees.Don't  buy if you have a heavy  usage, even if you don't  play  game. I won't  work for a quality  game  play. It gets hanged and hot. Not able to play videos properly  after shoot....It's good for normal average  usage not good for the technical  people.",0.0813,positive
"  Hi I am now using this phone for last one month. So I feel like reviewing it.1st fingerprint scanner= it's good but I truly don't feel that wow feeling while using it even sometimes don't respond on 1st attempts but it also may be for dust sometimes so 4 star.2nd battery life= it easily give u 24 hours battery life from 95%-20% but it doesn't give u feel like 6000 mah battery feeling feel like around 4000 mah. That's why I'll give 3.53rd camera quality = don't going to pixel ppi factors in detail but simply when i click a photo in  bright condition it gives a rich photo looks good detailing also not bad but yes nothing extraordinary but and video is also decent yeah slightly lacks stability. So I'll give 44th heating issue= yes it has if u use it for streaming around  2 hrs constantly it heats up but frankly most of mid range smartphones heats up at least from my last 6 yrs experience I can say that but yes snapdragon would have performed little better in this case.I'm not a gamer so I cant share that experience.In short, I must say I'm quite a happy buyer because overall performance according to my necessity it performs well. above mentioned points are just device's pros and cons.",0.9935,positive
"  Awesome budget friendly smartphone from Samsung.1.Best display in this range AMOLED is far better than LCDs. A ""U"" cutout AMOLED is better than a punch hole LCD. The software takes full advantage of AMOLED in dark mode. Perfect display for binge watchers.2.Performance is good enough for a normal user (not a Gamer). The phone heats up on gaming far easier than its counterparts. So not a performance issue for most of the users.3.Coming to battery life this beast can last up to 2 days for a casual user. Giving upto 11hours of on screen time. Even with over 5 hours of zoom calls daily zoom calls plus the causal usage one cannot kill this phone in a day. So nice for students looking for a battery beast to last full day of online classes.4. This phone does not live upto to its competitors in the camera department. Sure it has a 48MP primary lens, but the photos come out over saturated and struggle in low light conditions. But give it enough natural light and it pics come out pretty good.5. Software: this field is unbeatable in case of Samsung's ONE UI 2.0 one of the best custom skins over the already good enough Android 10. Not a fan of Samsung's apps but sometimes of them like Samsung calender, clock , calculator are better than the Google alternatives. Also as the phone will get 2 major software updates till android 12 it is a future proof beast.That's all so overall I will give this smartphone a 9.8/10 for checking all the necessary boxes for a good smartphone at this price range.✌️",0.9911,positive
"  I was using Redmi note 6 PRO for almost 1 year, and I Bought M21 in Exchange offer in Amazon,  The exchange Offer is Awesome, I dont think any Local Retailer would be able to give the Same Exchange amount as Amazon.After 1 week of Usage, I feel the Phone is Pretty good for the Day to day Basic functions.  I would like to compare it with my Redmi note 6 PRO.Performance Wise, I thought the Redmi note 6 was Slightly Better, but I dont see Significant difference between Redmi and M21.  Overall the performance of the Phone is decent for the price you pay.I am not Fan of Games, and I cant comment on Performance of the phone while you Play Games, But I think it cannot be used for Playing Games such as PUBG.The Redmi note 6 PRO has 4000maH battery,whilst M21 has 6000maH,  However I see that the battery life Both Phones were almost the same with Moderage Usage.  This was very Disappointing on M21 as 6000maH Battery was the highlight of the Phone, and One would expect more Battery life on M21. Sadly thats the not the case.I am not saying battery Life is bad, You would get the same life which you get on any Phone that has 4000MaH, However thats not what you expect from 6000maH Battery.One Important thing I would like to mention about M21 is that, all notitifications works pretty Weel on M21.  Its not only with M21, but with all Samsung Phones for that matter. I am talking about the Apps such Outlook, Skype for Business etc.  The Notifications for skype Never works on Redmi, for Outlook it works someties, and sometimes it doesnt.  But It has been working fine with all my official apps on M21.  It may not be relevant to everyone, but for a person who keeps checking their phone for their Outlook and skype messages, it matters a Lot.  I have also noted the same Issue with Other Apps on Redmi Phone. If you guys are familiar with Mygate, I never used to get E-intercomm Call on MyGate ( This was the same on Redmi and also my RealME ( MyWife's Phone).  I would say, when it comes to User interface and User experience Samsung defeats all other Chines Made Phones which are available in the market.Another Point I want to add is that, I have Samsung Galaxy Ear Buds which I was using it with Redmi Phone, and it never used to work. I used to face frequent voice cut with the earphone, but now with Galaxy it works like a Charm.  The Galaxy Ear Buds is designed for only Galaxy Phones.  In case anyone is planning to buy it, get it only if you have a Samsung, else it will be a waste of Money.",0.8636,positive
  I will use this phone 11 then i will write reviewFinger print 5 🌟Face detection 3 🌟Battery life 5 🌟Processor 5 🌟In Normal charging The phone will charge in 2 hour 0 to 100And if you on fast charging then it takes only 1 hour from 0 to 100%Heating problem kbhi hoti hai lekin bhaut zara see mi phone jaisa heat nhi hota haiI recommend you this phone if u buy under 15000 phones this bestIt's really monsterThanks Samsung,-0.0516,negative
"  I got my M21 on 21M (21st May). Been using it since and it's been brilliant.Pros:Amazing displayGreat cameras for day light and ample artificial light photosGreat battery (even though it isn't optimized yet, it's giving great backup)Good RAM managementFeature packedCons:Bad low light photosAll in all, a great phone at the price. Couldn't have asked for more.Edit- after more than a month of using:The battery life is amazing - its providing me 12-13 hours of screen on time with more than 2 days of moderate use.Camera is amazing: Bokeh effect, ultra wide photography, pro modes etc are working perfectly fine - can even compare them to my old oneplus phone. The only problem is low light photos - they are bad.Display and screen quality is top notch.",0.956,positive
"  What I didn't like is-1) when I received the package, the box inside outer plastic package and bubble wrap was torn, its sticker which prevents the box from opening was also torn.I thought I would have to return the product (I have also took video of opening), but then thought about giving a benifit of doubt and switched on the phone, to my surprise the Android was starting up for the first time. So I kept the phone.If I keep this incidence aside, I would have given a five star rating.2) because of the big screen to body ratio, it is hard to hold the phone without activating any functions near the screen edges.Pros-1) first time after old Nokia feature phone days I am charging the phone only twice a week.2) Super AMOLED display is really crisp and efficient3) smooth running, smooth charging4) no heating up.5) good camera features.",0.8123,positive
"  This device is great for handling daily tasks smoothly and you can do gaming also. But you can't play high end games like pubg for long time. I mean, you can play pubg in this smartphone but only for shorter time like 30 minutes at full battery then it will start lagging very much. You can't  play competitively. At the end, if you want a gaming smartphone don't  buy it but if you want a good smartphone as a daily driver you can go for it without a second thought. It's battery, screen quality and software optimisation makes it a very good smartphone in this price range.",0.9573,positive
"  I wanted to try samsung make the very first time and bought this mobile phone, overall found the battery backup and display quality good. did not face any call related issues either voice or data. But speaker phone seems to be off a bit, faced issues conversing when on speaker. I can see clear panel gaps with screen not properly sticked to the below panel which I never faced in this price range of 13k when compared with Mi or Xiaomi. Did not want to replace it due to hassle process of replacement and all. overall an ok-ok phone.",0.6145,positive
"  Everybody would have provided review.Phone is great. I have received it today so will update more after use.The most important thing to note is - Preloaded apps which couldn't be uninstalled or deleted.  Unfortunately this is problem in lots of custom ui phones.I hope Samsung listen to buyers and atleast give features to uninstall these app.For instance I don't want Facebook app on my phone, I don't want so many irritating app from Samsung but I have to keep it in my phone.@Samsung please take this feedback. Otherwise you are great. That one star less on rating is because of preloaded apps.",0.8669,positive
"  I am writing this product review after using it for almost 12 days. First thing you will like about this device is its super AMOLED display, its the best quality display out there. The build quality is just fine it comes with gorilla glass 3 protection but its better to put on a case and a glass screen protector to avoid any scratches,  believe me you don't want to scratch that beautiful super amoled display. Samsung UI is better with no ads. The phone is very well optimized. It cleans the junk files and frees up  ram and storage by itself every day at midnight. The processor handles every day task quite easily, doesn't have any heating issues. It has a massive 6000mah battery which generally takes 2 to 2&half hrs for charging with the 15Watt fast charger bundled inside the box. The battery can easily give you 1& half day of usage (ie 9-10hrs of screen on time). Initially it calliberates the battery usage and charging speed so don't get worried. Ram management is done nicely, i was surprised to see a YouTube video start from where I left the night before. Little things to like about this device are Samsung keyboard,  Samsung switch, cleaner UI etc. Audio from the headphone is quite impressive, it has the Dolby Atmos Audio effects. Haven't spent much time on camera yet but during my brief exposure i find it working fine, shutter speed is fast, quickly saves the images and has different shooting modes (night, pro, food, super slo mo, hyperlapse AR emoji etc). Image quality is fine and well detailed. A lot of people have complained about its network reception  issues but I  can assure you the network reception is just fine. Actually if you switch from certain chinese phones you will notice a slight network drop but Samsung has optimized the phone to emit less radiation (have low SAR value) which are against the ethics of chinese manufacturers.  If you notice any network issues then contact your network operator to solve the issue, i was Initially facing some troubles in internet connectivity on my BSNL 3g network which was finally solved by the network operator. There is no issues with the phone. Final verdict- You cannot find any other made in India phone with such features in this price range There is either Samsung Galaxy M21/ M31. So just go for it. I am glad that I again switched to Samsung after a brief experience with my Realme device.",0.9975,positive
"  I bought this product in INR 13999 and I am writing this review after use of 1 month.Following are the best features of this phone I liked:-1. 6000mAh battery:I keep wifi turned ON whole day & watch videos on mobile. Still my phone battery never drained to 50% mark in 24hrs.On normal day, it drains to 70% mark in 24hrs. When I used it heavily, it drained max upto 56% mark in 24hrs.2. 15W type C chargingCharging is quite quick compared to older phone chargers.3. DisplaysAMOLED is quite cool. If you watch video at night in quite dark, you will feel like your watch in Cinema Hall.Experience is quite well compared to older IPS screens. It does not hurt your eyes in dark.4. SoundSound is rich. Call/Music sound quality is very good. Plus ""Dolby Atmos"" sound system is there for more effects.5. Camera QualityQuality is good and includes all the latest features like wide angle, super depth, night vision etc. Selfi quality is quite good.6. In-built Caller IDI detects spam calls quite accurately. You will not need to depend on TrueCaller kind of apps if you use them only to detect if incoming unknown number is Spam or not.7. AI used in One UI 2.0Time to time, you will experience that they have used AI to help you use some settings effectively.It has many other good features but I enlisted those which really make it Stand Out in a crowd of smartphones for me.I ensure you will not regret buying this one.",0.963,positive
"  I'm in love with this phone. I think its the best in its segment i.e. the below 15k mark. The sAmoled display is just superb and is worth the money. The super large battery is good but the charger is slow (a little). Tge camera quality is mind-blowing and captures crisp and clear photos. The front camera is super good too. The processor is just a little less powerful than of its competitors, good for low to moderate gaming. It does a fabulous job in day-to-day tasks and will not lag. Highly recommended. And one more thing you might get confused in between realme 6i and m21. I too got confused but if you are a gamer and don't care for your privacy go for realme 6i. But if you are a normal user who wants to surf net, get crisp quality photos, get a wonderful sAmoled display. Go for M21 without any hesitation. Best in its segment.",0.9775,positive
"  #camera quality is average(3/5)#heating issue more(some times feel like it going for burn)# display is good#battery life- display consuming too much of power for working.. So we will get maximum1.5 days life.Actually I facing heating issues with this phone.. I had called 4,5times for replacement. But Amazon people telling that heating level is normal as per their policy. At the end of the long talk they escalated this issue for a agent to visit and conform. That guy called and asked issue and told that he is not able to come for this type of issues in this covid situation.. Finally they closed this issue and still facing heating issue if I use it Condinusly for 1 hr. I really fed up with this phone and replacements policy and I stopped buying costly products from Amazon.. It is like we taking a risk...",0.3612,positive
"  Samsung galaxy M21 is a good phone for an ordinary or average mobile phone user.Fingerprint sensor: GoodCamera quality : Good for this price but in some aspects redmi note 9 pro is better and in some aspects samsung is betterDesign quality: good, but redmi note 9 pro has a better finish and outer bodyRam management: good and better compared to redmi note 9 proDisplay : samsung always the best display sAMOLED compared to IPS display of redmi note 9 proSpeaker: just average redmi has a better speakerBattery: M21 has a very good battery compared to other phones in this range i.e. 6000mAhGaming: Its Ok for normal and smaller games for ample time but in this aspect the redmi note 9 pro is a better gaming phone.Internet streaming: For those who watches movies, streams in web, youtube,instagram,facebook.... etc. M21 is a lot better in this than other phones in this range.Security: M21 is more secure than chinese phonesUpdates: Its got good updates regularly.If you need a better camera go for M31 or higher but for an ordinary user M21 is more than enough.After all choosing this phone depends on your preferences and needs.But you will get the BRAND Samsung at this range as well compared to chinese phones._ For Indian users",0.9962,positive
"  As the title suggests, it is monster in few terms. However many features are not so monstrous!Pros:1) Amazing display and look2) Slow and hyper motion feature is impressive.3) Super fast finger scanner.4) Doesnt hangs or heat quickely.Cons:1) Average camera, only few features such as close up bokeh effect click good pictures.2) Back camera is okay in sunlight but worst in room light. It looks like 5 mega pixel not 48!3) Battery drains fast!!! Yes you heard right. Few minutes of normal activities such as clicking photos and 7% will be gone.4) High price! Paid extra because it was not made in china.",0.6161,positive
"  Great Camera, excellent screen and superb battery. Dont go for any chinese phone like Redmi note 9 or Realme 6i etc, please compare online this phone has better rating than any Chinese phone and is similarly priced plus Samsung dont do petty tactics of stocking out and flash sale concept to boost sales, a good product doesnt need such gimmicks anyways. Chinese phones show better config on paper but they use such low quality items that they dont last 1 year also. Camera may be 60 80 or may be 108mp but after 6 months they produce such low quality image that phone will become useless. These issues are not there in case of samsung, plus samsung phone hangs a lot is a old theory which chinese company brought to make a hold and are not true. The phone works seamlessly.",0.4306,positive
