reviews,Fine-grained sentiment score,review_category
"  Thanks Amazon for being care full about your costumer products quality and delivery........ So i am writing an 30day long review.......... Redmi 8a dual is an such an nise phone...... I order it on colour white and ran 2gb rom32gb..... But i could not found any problem with this smartphone .......... I charge this phone for an 2houres just and it's chargeing is 👌👌👌👌very fast .,......... I am an free fire lover and I can easily play free, on this device........ I couldn't see any problem on this device camera quality is also good..,. I suggest all costumer go for....",0.9961,positive
"  After using 10 days I'm writing this review, camera quality is very poor, display average, phone speed is okay, battery backup is very good, but charging time takes 3 hours, for old age people this phone is good not for youngsters",0.6369,positive
  Pretty Much Bang for The Buck if you are on a budget . You know the specs go for it . Don't expect higher performance on this budget . According to the budget Mi is delivering the best value .Now if you have some sentimental ego about Made In India products then my friend go and buy a Banana and pretend you are using a smartphone .Thank You.,0.9468,positive
  Budget phone for people who are looking to buy their 1st smart phone in life. I bought it for my mother and she is happy with it. Serves the purpose of a first time smart phone user very well. Ordered grey colour.. looks nice tooFace recognition works only in best light. Not counting it as a negative since it is not a must feature. Camera quality is good ( expect what you will get at this price),0.9528,positive
"  So far not happy with this phone , although I am not using it personally now but used it for 2 months . It’s not worth buying . Inferior quality features dines not work well . Application support as well as google store content restriction observed while installing vc apps . Don’t recommend !",-0.3384,negative
  It was a good phone though it hs 2 BG ram but it looks was pretty good n battery was aswme whch was 5000 not even we get in othr top models and evn the fingerprint sensor r good but if u r buying thn buy wid 3gb or with 4gb wil more bettr,0.9446,positive
  Iam giving this review more than one month usage yesterday the phone have been dropped in to more than 6 feet depth water tank with in some minutes we took the phone nothing happened to the phone its working normally just we cleaned the phone that to after taking my phone from the water it didn't even turn off and perfomance wise its simplicity good for this budget this phone is more than enough,0.8126,positive
"  On This Price Range Redmi 8A Dual, is best.I brought Sea blue colour smart phone grippy disign 👌. Redmi 8A Dual is best for biginners.Best camera smart phone under 8k.Main camera 13mp 👌,  secondery camera 2mp depth sensor.👍Front camera : average , It's not clicks quality pictures.👎Battery 5000 mAh : normal use 2 - 3 days battery backup.👌Display : average Lcd display.👍But display disign is superb water drop notch display.face unlock is normal but medium fast but good.Best stylish smartphone under this price thanks to Xiaomi.",0.9535,positive
"  Good battery, just decent processor, can play pubg mobile only with lowest graphics only, if you want a satisfyingly smooth gaming experience, but for all other uses rather than huge games, it's best buy for this money except for moto g8 lite.",0.9136,positive
  If u want to buy a phone with ₹7000 budget this is the best phone....Awesome battery life .....speakers are good ....coming to camera I give 3.5/5...not too bad or not too good ...but money worthy,0.6805,positive
"   1) Product is good but unforunately I have received this product where its Power key button not working, when i have pressed power button it shows FastBoot image logo , then again i pressed power button then it has been started.2) Also its Volume down key not working only upper key working.3) I have Taken Volume Key Button Vedio for your reference.4) If Possible contact with us because I need replacement not a refund, But when sending new device kindly check on your end all features and all physical accesseries (Like Button, Battery,Charger are in good condition i.e working properly)",0.9239,positive
  Really very nice and looks for this mobile but unfortunately thee mobile is not charging up. After contacting the customer care and they did test using the blancoo diagnostic app and confirmed the same. I have asked the replacement for this mobile but they are stated as this is service not possible & refunded the amount.Now I'm looking foe the new mobiles like redmi 9 but not able to place the order while flash sale time.,0.4187,positive
  Great value for moneyGreat battery lifeDoesn't hang in day to day tasksType c port with support for 18 watt chargingScreen is good for its priceCamera takes good pictures in day light but in artificial light and low light the quality is trash,0.6542,positive
"  Very bad product, delivered on 12th July 2020 and I'm writing this review on 1st August 2020, the phone hanged, no app is opening, after restarting also same problem, I brought it for online studies now have to give it in service centre , very bad experience with this phone, recommend not to buy it for anyone.",-0.8746,negative
"  Please dond buy this...one of the worst mobile.keeps disconnected to the network and internet speed was very bad..same sim is working well in other mobile..When I purchased it was 7k,,that itself i felt wated money..Now they increased to 8200,,I dont know what makes it worth..Please dont buy this...",0.1027,positive
  Phone hangs and it behaves what ever way it want example it open wats app nd  clicks on Send nd send nd send... Without human intervention I am wondering did I bought mobile or Robot which is frustrated,-0.4767,negative
"  Thanx to Amazon for its fast delivery, in just 2 days..I love shopping on Amazon.One of the best phones under 9K.Redmi has proved its worth..a very good one for daily usage of social media apps like YouTube, Facebook, instagram, etc.. camera & audio quality is also very good..Also games can be played, design & midnight Black colour is simply awesome..Very good as of now I'll update after 1 month.",0.9643,positive
"  If you are facing problems with the phone accessories, they do not consider it as a problem. If you want to return, they won't allow to do that. They just give chance for replacement and the replaced product may come even worse than before.The Adapter gets heated like a hair-straighter within 10 mins. I asked for a technician and they provided one after 3 weeks. I had to order replacement and the replaced product came even worse. The phone itself started heating along with the defective adapter.",-0.8851,negative
  It is very initial review based on 3 days usage.First review for Amazon: Excellent experience with Amazon till date. Wonderful buying and up-to-date delivery by Amazon. Thanks.Now mobile: I purchased this redme phone for my wife by looking her usage. Handset is perfect for her and working as per the expectations. Detailed review will write after 3 months.,0.9349,positive
"  1) Product- Product is good, value for money and handy.2) Delivery- Best delivery experience. Many times on time delivery followed.3) Service- Better service provided by Amazon and product seller. Nice...Keep It Up...Thanks to Amazon...",0.93,positive
   Power button not working properly hence returned. Screen guard ordered separately there is return option. Amazon team i hope will help in this case.,0.743,positive
  Nice phone good in 6.499 is realy nice but not so fast working when open lock it will take 4 to 5 I have to swipe than is open why this happen I don't know  n other things is battery drain fast just in 5000 mh so with use 12hr net than almost 1 day only,0.5789,positive
  Product is some what ok. Because my sister needed in this price. Seller APPARIO package is very worst. I give 1 star to seller. Just packed with cover.  No care. Worst packaging.,-0.5757,negative
"  Superb phone at this budget and excellent value for money plus all the features built in with the latest version of technology and software, the only thing is that it is without finger print sensor, but at this budget it is acceptable. 👍👌",0.9497,positive
"  Pathetic mobile phone in cheaper price. They are not only accepting return the phone but also denying to replace it. Still I'm keep on talking to their technician and they are doing their practicals on that mobile phone by requesting to install other app, switching on and off, updating software. I'm so exhausted now with the Amazon service. I had so much trust on Amazon now their representatives and technicians are forcing me not to believe in Amazon anymore.",-0.0993,negative
"  My Experience is...Do not buy 2 GB Variant mobile as now days most of latest mobile run on Andorid 10 which need minimum 3 GB to run all application smoothly. while i am using app its lack many time.. Sometimes its crashes.. its a worst experience when you are using New Mobile and it doesn't meet minimum Expectation..Don't Expect Good Selfie camera,  Overall mobile is Good.Its support Fast charging is quiet nice feature given in this Price price range.Pls buy Min. 3 GB Ram Variant",-0.5116,negative
"  As per add, it was 10v charger along with the box, but in box it was 5V charger...Due to this wrong charger it is taking over 3 hours to charge 100%.... Also this charge is getting drain before Eod..Absolutely unhappy..So I would suggest, pls pay extra and go for a better mobile than this low end models....",-0.6486,negative
"  I purchased mobile Redmi 8A Dual from Amazon, After one month mobile is auto shut many times.Whenever call is received phone goes auto switch & auto shut.Battery is also not good, discharge within 12 hours.",-0.1793,negative
"  Screen is LCD, not vibrant at all. Contains lot of bloat ware. One thing I liked are the alert tones. Better buy Samsung galaxy m series. This phone is good for gifting... Gifting parents or dumb girlfriends",0.5753,positive
  it's a very good product in the market at a reasonable and affordable price.  i had purchased it for my kids for online classes and it is serving the purpose very well.it's 5000 mah battery is good. overall its a best buy.,0.8832,positive
  It seems i received a defective piece and now after the purchase of 10 days the mobile works automatically ... When I call amazon they are saying return policy is over and they cannot do anything... It really lack of services and amazon should take action on this because they are the one delivering the product.. Really disappointed and helpless ...,-0.8674,negative
"  I previously gifted it to one of my girlfriends. Now I bought again for another girlfriend because all are equal to me. The phone is good because it has a good battery backup time and good performance. But only disappointed me because it doesn't have a fingerprint sensor. I compared the phone with my Galaxy S10 lite and found a huge difference. From the display to the performance, all feacher in the S10 lite is awesome.",0.8519,positive
"  Overall, the product is as described except the charger, only a 10W charger is included in the box.I think the handset is bit heavy though I have not checked the weight of handsets of other brands in this price range.I will write a detailed review after using it for some time.",0,positive
  Seems like software problems with deviceVery bad experience i had with mi really disappointed. Customer care not responding don't know what should i do now.. Request to amazon please find some way..,-0.1604,negative
"  Best in this segment in terms of battery life and other features. don't have IR blaster, camera is average. keep min 1GB RAM space empty to run high end games Turbo game booster option do the job.Need to see in the long run.",0.5267,positive
"  Phone is okay, basic phone with 2gb, smooth UI, but I remember xiaomi came up with 5a it was smaller and weigh lesser than this. I purchased this phone for my dad, its too heavy and slips a lot other than that it's okay.",0.4215,positive
  The phone was bought for the daughter of an employee to attend online classes. She is extremely happy and able to attend online classes.hence the purpose & objective for purchase has been fulfilled.,0.7778,positive
  Product is all-over good but it will be helpful if seller provide the tax invoice or purchase bill in some hard printing material. It will be useful in future to us.,0.836,positive
"  This product is very good.But after 20 days the phone was 1st time hang.Now it takes almost 3 hour to be fully charged.Sometime the touch screen is not responding,after restart it works normally.Due to lockdown and current situation I can't go to the nearest service centre.So I am very upset.Please advice me what I should do.",0,positive
"  There's no fingerprint reader, it would be good if they'd have mentioned it, but i gotta say that I'm amazed by the face recognition reader, it's a lightweight gigantic phone with powerful processor.For the budget, it's a worth buying. Just go for it!!!PS - I just received it so wait for the further update.",0.9114,positive
"  Bigger battery, nice processor, good camera. Budget phone in this price segment. It's quite ok for the daily staff. The build quality and the back panel is the main highlights. But quite disappointed that no back cover is in with phone.",-0.6356,negative
"  Just a couple of days latter, the phone started behaving abnormally. Application would open on their own randomly. Seemed liked some spot on the touch screen remain pressed and it kept opening up apps. Had to reboot it everytime to sort this out.The phone otherwise works smooth. But this above problem has occurred a multiple of time which has soured my experience.",-0.3919,negative
  I have not tested the Mobile couz its a gift.But hats off to Xiaomi for bringing phones in this price point with so much specifications.Its a high time for Non-Chinese brands do something or loose the market to China !!,-0.4374,negative
  Phone quality is good and battery life is also good ..in this range 7499 ... 5000 mah battery and dual camera all are best...Bt only a thing there is no finger print...... Only face lock.. bt it's okkk...It's best phone......,0.8316,positive
"  This is my 3rd Redmi Phone. I had Redmi 2, Redmi 4, and this is my Redmi 8A Dual. The only drawback what Noticed is Finger Print Missing. I have  lots of apps which require authentication. In my Redmi 4 I had finger print So I unlocked easily all my apps without entering the password / PIN. But in Redmi 8A Dual, I have to manually enter all those keys. Its really pathetic sometime. But other than that I didn't found any other brand who is offering  3GB 64GB for Rs 8999.",-0.7397,negative
"  Superb Phone. Value for Money. MI is always a trusted brand in India. Excellent battery life, faster processorfor general use,  good call quality,  Camera is also good. Go for it guys. At this price level, no other phone can beat this phone",0.9509,positive
  Awesome battery backup...Best camera in this price ..Processor is working good not best above average..Overall best in price...,0.833,positive
"  It is a good phone and value for money. But itsCamera is not very good.It has high perfomance and great battery capacity.But it has no fingerprint lock system. The phone is very smooth and it has several other quality. The phone can duplicate one app to double.all over it is a good and value for money.I like the product because it is smooth,high battery perfomance and high phone performance",0.9493,positive
  Worst product. But more disappointing is Amazon service. The phone started malfunctioning after a few days. First it started hanging and then began off and on all on a sudden.  The problem started just before an hour of scheduled replacement. Initially I thought it is a temporary problem. But when I discovered that the problem is permanent I tried for replacement. But the return window had closed just 5 minutes earlier. Because of 5 minutes delay Amazon didn't care for my repeated request.,-0.9676,negative
  Very poor product within 4 months the mobile hanged and when took to service centre and they flashed the memory and restarted it after 2 more restarts one more given to service centre and one at home now again hanged Service centre is now recommends change of mother board. When there is a repetitive issue within warranty should not the equipment be replaced however now after warranty the problem is mine,-0.7346,negative
"  When package arrived , got feared like this could be dummy item (junk) by the way it was packed , inside box edge was scrapped , In order to be safety measure , started recording for opening the box , phone was fine for price paid , packaging skills need to be improved by the retailer , when it travels long distance ,packaging matters all on the product.",0.7269,positive
  I am facing the screen flickering while using ICICI Mobile banking. is there anyone who is facing the same problem.and any guideline to solve this .so many unuseful apps are available.unable to disable like stock Android...better to go with stock android phone,0.5106,positive
"  The phone doesn't have a fingerprint scanner but then again with this price range, I did not expect it to have one. Battery life is really good. Even with the dual camera, the quality of pictures suuck really bad. Using Instagram for pictures will help on this device. The 2 GB ram is not at all sufficient for a smartphone these days. If you're shifting from one app to another, the phone lags. Even when you back to home screen after heavy usage of any app, it lags.",-0.5927,negative
"  Nice product with good battery life.For normal use,browsing, you tube, and other uses it is good choice.Redmi mobile are value for money. In affordable prices you get much more.",0.875,positive
"  Display quality, camera quality are very poor. App icons on the screen appear hazy. I wasted my money.",-0.7645,negative
  this phone is very very e nice and mid range is super best value for money phone redmi 8a dualthis phone in battery super charger super display sound quality superb but camera very very badspecial thank you For MI India and Amazon all team very very very thank youthis phone mid range very nice price and me e recommended this phone purchase you all of you,0.9828,positive
  This is a basic notch smart phone.... Good for middleaged useres or normal basic user...Front camera is good but rear camera is not that much good... but good for this price... Battery life is so good... but no fast charging... And finger print scanner( may be u will not get  finger print  with any phone in this price range )...  Bought it for my uncle... Look wise its soooo beautiful... Processor nad working is average,0.9578,positive
  Recently purchased a week back... Very poor battery backup... The company is claiming 5000mah... It will it is not even 2000mah....it doesnt even last for more then 6hrs...withour even usage... Very poor product... Please dont purchase mi products... Worst,-0.8527,negative
"  Its so worse that when product performance is not good there is NO OPTION TO RETURN. I couldn't even place return order on the day it got delivered. The reason given is so stupid: ""It contains battery, so can't be returned"". Come on, expected something better atleast. Worst ever experience to me after using Amazon for 5 years.Please think twice before ordering anything valuable on Amazon. This would be my last order",-0.8689,negative
  This is defective products touch automatically worked  Amazon seller cheating a customer defective products send not purchase amazon and seller apprilo seller  you purchase other site I used this products 10 day but today hang automatically  I going to xiaomi service center but not accept it is defective  I blame you fell down this mobile but not fell down this is the modus operandi cheating a customer and Amazon 10 returns period end  seller repair products send me,-0.9564,negative
  The build quality seems to be good. But the performance is nowhere near what it should deliver! Hasn't even been a week and it already is showing signs of slowing down...,0.3054,positive
"  MI Remote not working. I purchased Redmi MI 8A mobile phone 8 Sep then replace it again i purchased same then it arrived on 20 Sep that same mobile's MI remote not working and some other was i facing then I raised the complaint. That also replace after it mobile arrived on 4th Oct. In this mobile phone also not working MI Remote.I would like to suggest you, if you are going to use all features of MI Redmi 8A then don't go for it.",0.0772,positive
"  The phone is absolutely great. I got the phone in 6550₹ in Amazon independence sale. The camera quality both rear and front is great, 5000mah battery is a great advantage with fast charging. Although the processor is old but seems to be working smooth. The phone back panel matte texture feels absolutely great.",0.9407,positive
"  After 2 month phone outgoing voice not working,And customer service is Redmi not proper responce, they provide only 10 day service not 1 year serviceI recommend don't buy this phone because of customer service",0.5719,positive
  Good phone for the price paid...budget friendly for online classes for students...But be aware...I bought it thinking that XIAOMI is making phone in india...but it's actually importing it from china...and further more only replacement option is available... no return policy..,0.5994,positive
  Good phone at this price with a large display and a 13mp+2mp rear camera and a 8mp front camera a 5000mAh battery. Big drawback is the absence of finger scanner. But a good product over all.,0.7003,positive
"  The phone started acting up as soon as it was turned on--the camera doesn't work (as soon as camera is turned on the screen goes dark!), the phone wouldn't ring for WhatsApp calls, the WhatsApp video call function doesn't work as the camera would make the screen go dark. Do not buy from Appario Retail Pvt Ltd--I don't know why AMAZON allows these kinds of dishonest retailers who sell defective products on their site! Very bad experience.",-0.9192,negative
"  Great phone in this price range with sd439, battery life is good , it comes with C type charging facility it is a good pointPurchase only for basic use not for gaming.",0.872,positive
"  It will be in the form of brick in your hand, UI sucks to the core, still there are betterr options, face lock is a joke. the processor is way old could not handle multiple task. Does not able to support dual band in WIFI. Think before you guys buy it",0.1635,positive
  Battery is good but processor is slow work.Sounds quality is average.Wi-Fi connection is very bad. OTP generation is very bad ofter one minute late arriving OTP SMS.Finger print sensors not provide.First time users can take this phonePhone design is best👍 in blue colour.Overall good phone in this Price range if service center service is good.But I am not satisfied this phone.,-0.417,negative
"  this mobile we have 3 pieces ay home, using since 8 months, and it works like a charm in all media, gaming also work without any problem. best phone in the market, USB-C is a bonus.",0.7643,positive
  Everythin is good...!!I got it @7649rs during primday sale...!!But processer is low i.e 439SDCamera is as per value of money...!!Battery is good...!!,0.6562,positive
"  It is a good phone. Nice and superb in model, and long life 5000 mah battery, absolutely good for gaming. It provide full screen option and swith option is nice thing. Camera is not out standing but very good. Dual Sim, dual camera and smart face lock. Good in quality, power full glasses and smooth. Advanced features available  here. Not only is good phone but also it's helpful. Low cost but quality is very good.",0.9772,positive
"  This device has great battery life.But it's volume buttons are not working properly, after a week.Full of ads.But other features are good.It has no any fingerprint sensor. As well as ""face unlock"" is very slow.Don't buy, if you are a gamer or college studend.I recommend you redmi Note 7s or 7pro, redmi Note 8 or 8 pro.This smartphone has very low RAM.which is not sufficient for a student ...(Multitasking)",0.6258,positive
"  I bought this mobile for my Grandmother. As per her usage, it's quite good but when it comes to usage by me. It wouldn't meet the need. Camera quality is pretty average but it is decent as per the pricing. Battery life is good. It easily gives around two days for normal usage. It's handy and perfect for normal users overall it's a good mobile for normal users.",0.9727,positive
  Nice phone in such an economical range. Battery life and camera quality is good. Fingerprint reader is also quick and easily readable. Screen size and phone storage is also ok. What else could one get in such a price range.Nice phone for those who want in the range of below 8k.,0.8126,positive
"  The phone is good for usual browsing or low end games. You can play high end games like PUBG on low settings still with a small lag. One of cons is it doesn't have a fingerprint reader but has a 2D face unlock which works fine. Camera quality is okaish, what you expect from an under 10k smartphone. Best part is its 5000 mah battery, also supports 18 W fast charging but comes with 10 W charger. Overall a good budget phone.",0.9493,positive
  Device is very good in this price. Touch is not that fast. Meets needs of basis Android well. Earphone and back cover should have been included. Sound quality is loud enough. Overall grade phone.,0.6478,positive
"  Can blindly buy this mi product for the UI, looks, resolution, battery life and the economic price. We received 10% discount during the independence day sale. Cant be happier! Go for it!",-0.5204,negative
  Lovely product at lowest price,0.296,positive
  Waste of time money and energy. This Phone did not even last for 10 days,-0.1779,negative
  Superb amazing phoneUnless sd 439 no heating issues not foundBattery backup is amazingBut it have 10w charger on box super phone but only it has 2 gb ram it is not enough for gamers  and also it a good phone for average user camera quality is super and face unlock is faster best battery  backup for normal users sometimes  it hang,0.9712,positive
  Redmi 8A dual is a better one but this time price is higher than normal. I purchase it Rs-8200/- which should be around 6500- 6999. Due to necessity i purchased it.,0.2382,positive
"  Budget Smartphone, very good performnce, I booked for my relative. He is using it, no complaint from him. But camera littile bit dull.  Other wise great smartphone in this price. Go for it.",0.8686,positive
  I have been using Mi phones for couple of years and happy with my experience. So I blinday went for Redmile 8A dual which is really affordable with big screen long battery life and sleek design. Thanks amazon,0.8074,positive
  Phone us superb at this Price range. No phone is Better below 8k.Though it is a chinese phone but se Dont have any swadeshi phone in india. So Better to buy this phone if you have less money.Bought it @6500₹ at sale..Battery is super Awsome.. Camera is so so in this Price Its Very good.Dont think much just go fir it. You will Definatly love this Beautiful phone specialy blue one.,0.9828,positive
  The Redmi 8A phone's camera quality is stunning with long battery life. FM and sound quality are fabulous. Looks and ocean blue colour is better.The main thing easily changes with other Indian languages. No lagging for games.,0.8487,positive
"  I brought this phone for my mother. The interface, sensor, camera quality is great and other features are also nice.  Easy to use.If you want a budget phone then you must go for this one.",0.8779,positive
"  I am reviewing it after 2 months of usage...i will definitely say the battery life is amazing ..But the phone is lagging too much...even you cant play normal games like clash of clans, garden escapes ..also you can see so much lag while doing multitask...like whatsapp fb youtube..Camery is avg ..you cant expect great camera in this rangeBut i will suggest realme c3 ..c3 is way better than redmi 8a dual device..",-0.2646,negative
"  No fingerprint,. No infrared..OK but.. Given hardware is also bad.Camera worste.Sound quality is bad.2gb ram its my failure choice.Its just a phone with basic features.I don't why. Corporates finally blam customers. They want to enjoy the blood of customers to make money.Waste of money.Degraded features.",-0.0402,negative
"  While the phone is very good at this price, from processor and features perspective, annoyingly the charger came alongwith is pathetically slow....I had put my phone on charge for half an hour and the charge moved up just by 3%. Need a replacement of charger pls.",0.1761,positive
  Speakers are not powerful enough and call quality is poor .. returned product and got refund thanks to amazon,-0.21,negative
"  No back cover, no screen guard, no fingerprint sensor, and no earphone in box, very bad camera, weak plastic backside. The screen broke after falling from 1 meter distance. I'm very unsatisfied by this phone. Also this is cheap china mobile. Avoid buying this phone. Don't waste money on this phone. Put some more money and get samsung, lg or apple mobile. You will regret after buying this phone.",-0.9713,negative
  Battery is good enough. But camera is third class..camera is not as i expected in a 7500Rs. Phone. If you make call in speaker mode then the other side would not be able to hear you properly. One more..if you use few more apps then it's use to getting hang. Very disappointing..😣😣,-0.5844,negative
  I was not fully confident to purchase phone on online. That too 8000 up to.. With Amazon I had a hope.. They are best and trustworthy.. Hence its proved.. .. I'm so happy..  I got sea blue. . I love the color. . Camera quality is sooo good.. Battery life is amazing.. I chargd 96 per onday before yesterday .. Yesterday full day I used my mobiles.. Today still have 38 percentage. . .im sooo satisfied with this product.. Thanku amazon,0.9829,positive
  There is no fingerprint reader but the battery life is amazing of thumping 5000mah and the camera quality is also nice with zooming capability up to 8x. Overall the phone is nice. It has a nice design and is large enough and I think it has infinity display and I think it is better than the price though I am reviewing it on the day I got it I will edit this review after 2-3 months of usage.,0.9664,positive
"  Happy with the product.Look wise,function wise and battery wise this product is good and if you are looking for a decent phone for regular use then can easily go for it.It provides many features at much lower range than many others which are charging you higher for same stuff",0.9186,positive
  The phone is very good for single hand use.The screen size is perfect for watching videos.Design of the phone is also good.We r getting type C charger out of the box and it also supports fast charging.The camera quality is decent for the price range.,0.9117,positive
  Using it for last one week and performance is very bad. Can't even use the WhatsApp. Hanging regularly.,-0.5849,negative
  Pros:Good Battery lifeCompact and easy to handleExcellent Design in its segmentCons:Little bit slowVerdict:If you are a basic user go for it.....If you are a gamer it will disappoint you...,0.0516,positive
"  Worst product this is, hanging problem since purchase, I never thought MI phone has such quality. I never suggest anyone to buy this one. Processor is too slow.",-0.7783,negative
  I would say the camera qaulity is better but not the best at this price Point. Battery is Excellent but sometimes it feels like that the battery is 4000mah and one Major problem is there is fingerprint however the face unlock is awesome all over things are Great but the price should be at 8000 not 8999 . I AM using it from 2months and there is no hang problem but android 10 update battery is running fastly,0.9337,positive
  No finger print reader.Very good battery life.Average camera( better with Google cam app than the inbuilt one).Truly worth money product in 7k range smart phones of all brands.I bought 3gb 32gb for 6999 don't know why they are now selling the same 8.3k .Any way good phone and not for high end gaming.,0.8779,positive
"  The returned product has the same problem as before. Not a got phone to buy. This phone has a very slow and bad processor, it hangs or crashes ALL THE TIME. The plastic used for theconstruction of the back is very cheap. You cannot use this phone with patience or Calmness. It is a very bad phone. I do not recommend you buying this phone",-0.8647,negative
"   I ordered and got delivery.For first two days it worked fine. On third battery was at 10% and I opened the WhatsApp, then suddenly colored strips started appearing on screen. Not just WhatsApp, but for google also. See attached video for details.I asked  amazon for replacement but they are asking me to send it by courier in this lock down times.Pathetic product..",0.3506,positive
"  During this pandemic, I had lost hope that I will get a premium smartphone under 9000 rupees but Amazon made it possible.  No doubt performance of this mobile phone is quite good. Battery life is awesome. Camera quality is not very good but if you look the price of this phone it's ok. Screen appearance and sound quality is also up to the mark. Fingerprint scanner is missing in this phone while fingerprint reader is working well.",0.9076,positive
"  Worst phone 👎👎👎👎👎👎 not purchase it please..... Redmi is a cheap company fake battery performance and no chroma boostHangs a lot after few days of purchase ......, worst ever",-0.9378,negative
  Superb phone. this phone I purchased for my 13 year old daughter for her online zoom classes. Two time she dropped the phone from her hand but thankfully nothing happens. This proves that this is quite hardy set too. She is happy with the phone because she don't have to charge it every after each class like before. One day full charge means no need to charge for nxt 2-3 days. Super.,0.9755,positive
  Very avg product. Got it for 8300 ..3/32 gb. Camera 2/5Display worst 2/5.Battery life 5/5.Performance 3/5.Audio (speaker)3/5.Overall 3/5.,-0.6249,negative
  Don't be fooled this mobile isn't what they are showing!!  Battery isn't 5000 mah coz it hardly works only for one day...camera quality is not that good specially of front camera!!,-0.3378,negative
"  Best in this Price. Design is Amazing. I brought Sea Blue colour. Camera is Awesome, Portrait Mode is Outstanding. Battery Life is Really Good, easily last for One and Half Day even if you use your Smartphone Continuously.Now, the MIUI 11 is best SOS Based on Android 9 Pie.You Should Really Go For It.You will not be Disappointed.It is Best in this Budget.Very very very Happy...........🤗🤗🤗🤘🤘",0.9926,positive
"  Before When I used redmi Note 5, I can't call any body at particular area...But now  BSNL tower is displayed and i can call everybody ...and camera is so good...Battery life i charged yesterday at 2:00PM 96% ... tomorrow till 10:45AM , 89% display , in Between cap i used data 2 Hrs, speak 1 Hr,",-0.2023,negative
  All the phone specs in Redmi 8a Dual are great! but Redmi 8a Dual phone has a primary camera of 13+2 mp and  secondary phone camera of 8 mp. But the pictures clicked from the  primary camera are only 12 mp and the pictures clicked from secondary camera are only 6 mp.,0.4295,positive
"  It's too good smart phone at budget price but there is no fingerprint scanner, slow processor but it's quite good at this price point and redmi provides type C port and 18 watt fast charging support, good grip design which doesn't come in other Brand smartphones.",0.9134,positive
"  Good mobile but its made in china manufacture not made in india, so I am not satisfied. I heat china.",-0.2612,negative
"  I have already used redmi 4a which good for one and half year but after that phone started issues of touch problem and ghost touch problem, i frequently heard from friends who using redmi phones.Now new phone itself a problem though it seems not a great problem but led backlights in screen cleary visible in bottom. It seems okay now. But in future not sure about that. Will see for next few or i will return.",-0.8792,negative
  Battery is average not good enough as given in specifications.As per specifications battery backup during video play back is 34 hours but I guarantee that you will have to charge it thrice in 34 hours.Charager becomes heat after 30 min of charging. And according to battery charger has low capacity to charge.I don't like this phone.I will have to return this phone.,-0.4249,negative
  To be honest with you guys rhus phone is superbI am actually a heavy user an thus phone is perfectly perfect at this price. Battery is fabulous camera is just so clear (better then vivo and oppo) and display is also big but it only lacks at fingerprint by the way apple 11 series also doesn't have fingerprint so thisphine is perfect.Believe me guys this a smart choice and smart move too,0.9563,positive
"  I am giving a Delivery day review!Looks good and I hope it'll work good as well! Used YouTube for a while and it got a little hot, I hope it's not a bad sign or something.And yaa it's a good phone at this range.",0.9646,positive
  User guide - Not able to read because of very small letters  and illegibleWarranty details not knownWhether this is having Finger print  identity>Detailed booklet on instructions and about REDMI 8A  dual 3 GB / 64 GB Storage not available  These items may be arranged for my referenceDisplay Brightness level  automatic adjustment  case is not clear,0.1068,positive
  I bought it on Apr.. now Jun 2nd... It's getting too heat... Not able to use it more than half hour.. it's getting too heat . Am not happy with the. Product. ....,-0.4585,negative
"  Phone performance good under this price. But the facelock feature is unlocking the mobile at a slower speed. Sometimes recognizing the face but not unlocking just shows facelock verifying, i need to enter the password to unlock. Facelock feature not working properly",0.2382,positive
  At 6500 price best phone I get the camera quality is also nic with this price and the over whole features is also nic.Night image is also ok ok because at this price we cannot except to much clearity but the image we can see is nic.,0.5859,positive
  Excellent product. Battery performance very good. Cleaner app effective. Feature of auto turn off at night and turn on in morning (savev on battery) effective. Camera is also very good.,0.9536,positive
  Battery and performance are good comparing to the price but 1 disadvantage is that this product came with 10w charger adapter this make it slow charging so you would prefer a batter charger adapter like 18w adapter but overall it is a very good product with less price👍,0.6994,positive
"  1) Just its 2 days, now call center is saying hardware issue is there since it's not operating properly.2) Camera quality is poor3) Auto brightness mode doesn't work properly4) Wifi doesn't get connected, they are asking to check at service center.",0.3818,positive
  Very bad phone,-0.5849,negative
"  Pros:Battery life of the phone is good.Quick charge optionPicture clarity is good.Cons:Camera quality is not so greatLil heavierWith in a month , the power charger isn't working.All the videos are played in slow motion as there was no sync between the motion and the audio.. I had to install the VLC for playing the videos.",0.5719,positive
"  On box the list of contains was there. In which gorilla glass was mentioned.. but on opening of box, we found only poly cover of gorrilla glass but gorrilla glass was missing.. which indicates that the item gorrilla glass was intensively removed from the mobile box before dispatched..  which is directly cheating with customer... not good... the dispatcher should be blacklisted..",-0.8959,negative
  this is ultimate budget mobile in this range. and the battery life is just awesome. my mom use it . and she needs to charge it once a week. just a quality mobile,0.6249,positive
"  Battery drains a lot. 5000 mah .is useless. even with average usage, it lasts only a day. Even in stand by battery drains.Its only the price and decent performance that I have given it 3 star else would have chosen only 1 star.",-0.4215,negative
"  Low Quality mobile...Don't buy  1).Sometimes Touch not work  2).Camera Quality is Average  3).Many adds are coming  4).App icon size are large  5).Does not moving files to sd card Overall this mobile is Waste...Battery only best but all performance are poor..touch not work,No sd card move i am very irritating...Choose another mobile at this price range",0.2617,positive
