reviews,Fine-grained sentiment score,review_category
  Cons1. Too many samsung ads and services2. Samsung service notification cannot be disabled3. mid range camera4. face recongnition cannot telypros1. good spec at this budget2. trusted brand3. call quality and recording good,0.5565,positive
  It's camera is not satisfied . And screen size is little smaller than other smartphone... Overall good but not the best according to its price. Other brands will give maximum features than that samsung galaxy M01.Biggest Disadvantage is that it takes too much time for complete charging but battery performance is good. And other issue is it's camera quality is blurry .,-0.6925,negative
  Its a good phone for this price from samsung..... i bought this phone via amazon....after using this for 2 weeks i am writing this review that phone is good working and have a good battery power.... camera quality are also not bad.... good display with a nice processing speed...  only a few second needed to unlock using face...  so fast unlocking.... and overall its a good choice  for parents.....,0.9306,positive
  This phone doesn't have screen cast. Is it that difficult to have this small feature included. I tried external apps including samsung smart things as my TV is also Samsung but didn't work.So iam disappointed,0.5316,positive
"  Worst phone I’ve ever seen from SamsungIt has so much of screen issue, and the same can be seen while clicking pictures , making the phone ridiculousWhile turning ON the dark mode every colour shows a white shadow which is obviously irritating and annoyingPhone also lags in recording the calls by 1 or 2 secondsBattery is good since it was a new phone lol",-0.5994,negative
  Phone super but not fast charging mode,0.3506,positive
"  M01 - an economic phone, looks good, battery life very good, user interface good, performance very good, camera not bad. Overall good value for the money spent if you are having normal use!",0.9363,positive
"  I got this phone with no sound clarity and no picture quality as delivery boy throwed from very long distance at door , I want to return this product and it's not working, complaint raised since I got this phone no one is taking action from amazon and returned allowed me on 5th sep , I did it but not taking return",-0.358,negative
  Don’t believe everything on reviews. Phone is good for those who don’t want 6inch and heavy weight phone.,0.4939,positive
"  The mobile  was very handy and too fast performance, display is too vibrant  but optimum size for usage....totally  mobile was awesome with this price....Samsung  brand  quality  is good, snapdragon  process did best , samsung ui looks very disent",0.9612,positive
"  Performance of the mobile phone is very bad,Amazon technician respoce is Very bad",-0.5849,negative
  Good cute and handy phone value for money. Fingerprint reader function not included. Charging time seams to be little bit long.,0.8074,positive
"  Best phone in this range, Smartphone with latest Android updates. Ordered for my Father who had not used any touchscreen before. Became comfortable in merely 4 days . Backup is really good. All app can be installed.  Main thing Made In India. Really happy with choice. And in current Covid scene amazon really delivered geniun and safe way. Thanks Amazon and Samsung.",0.9715,positive
"  I bought this phone on 8 th August.  It phone is awesome. Its camera is not too good but also not too bad . It size is too good . It very easy come in pocket . So , it simple to carry . It had light body .It had value for money . So , I am big fan of samsung mobile because it give us value for money . Samsung m series is know for battery it clearly prove by this m01 phone .",0.9787,positive
  Got this mobile for my parents..very good for low to medium usage people..didnt want to go for Chinese brand mobilesDisplay is the best as it is SamsungBattery charge holds good for 2 days with normal usageFinger print scanner not availableCamera quality is goodOverall very good phone!! Highly recommended made in India product..,0.9333,positive
"  Good phone under Rs.9000/- budget. Received on 21.08.2020 on exchange of my J7 nxt. Apps run smoothly. Very handy with 5.7 inch screen as the borders are very close to screen. Camera is good as per price. Battery is decent as 50% power remains till night with moderate use(calls & games, browsing). It has Qualcomm processors hence heating is very less likely.No finger reader.",0.7003,positive
  3gb and 32gb is worth for money for Samsung brand though u get cheaper in other brandHowever I am totally disappointed with Samsung M01 on the bluelight feature as it is not at all effective and harm our eyes and I am thinking to return this product as I don't want to compromise with eyes whatever brand and configuration.Hope Samsung here my concerns and help,-0.7243,negative
"  This mobile is one that can be rated as average but at this price range, it's a good buy. Additionally, it comes with the assurance of the Samsung brand.",0.7876,positive
  Awesome Amazon service..i bought in amazon prime within 24 hours I got delivery my mobile.its superb fast service and brand new Samsung M01 . Superb display and camera 👌 battery charger.. overall mobile 4.3/5Packing of amazon is wonderful.,0.9782,positive
  Amazon have given description that mobile contains fingerprint scanner but we was shocked that the phone was without fingerprint scanner.Other Companies provide fingerprint scanner in similar segments.Not satisfied with this phone at a price of Rs.8400Faceunlock of this phone is of very poor quality.,-0.5407,negative
  The best thing about this phone is that it's very handy and light. The size fits smartly in your hand.Nice looks. Performance also is good enough. For this price.2 things that I did not like is:1. Camera. Not a good one.2. Takes time to charge. (Because of its charger),0.7256,positive
  The processor works well andcthe camera is handy atvthe given price. Thecsleek finish looks similar to other prime phones available in the market. Overall it's a good one to carry at this price of 9k,0.6124,positive
"  Average mobile with poor camera.Battery life is decent.Offering less features compared to market.Go for other good deals, not recommended.",-0.2003,negative
"  The only negative point of M01 is not having a fingerprint reader,besides that the camera quality is not bad at all,the ""battery life"" is also quite good.in this price range the Samsung  M01 is truely a quite good smart phone.So go for it without hesitation.",0.7299,positive
  Awesome mobile at this price range.Recommended for light users,0.6249,positive
"  Good non Chinese option at this price. Camera is very poor both front and back. Yes, battery takes 3-4 hrs to get fully charged from zero. Presence of notification light and fingerprint sensor would have make this phone a very good option. But overall good option for the people who don't want to play around with this phone.",0.4795,positive
"  worst mobile phone in this price, very very badly hanging issue in this mobile, also touch is not smooth, camera quality is very very bad",-0.916,negative
"  This phone doesn't have a fingerprint sensor. The battery is very good - with a normal use, after full day the  battery still shows 80% remaining.Speaker volume is not good should have been a little louder. That is why 3 stars. Otherwise would have given 5 stars to this phone at this price.",0.1991,positive
"  This product is not good, feature are very less, and amazon not provide return or reffund policy, they are not considered the customers satisfaction.They are looking for business only,forcelly added mobiles to customers",-0.1829,negative
  Samsung m01 is handy and easy to use with one. I gifted this to my mother. The camera quality is good for this price. For a normal user i thing this phone is ok.Cons:Face id is slight lag in low lightFingerprint sensor is absentBut i like the product for this budgetI think this review can help others.,0.7939,positive
"  I was planning to buy any phone available in lowest possible range with basic features. This model was already bestseller and it costed even less than my target budget. Functions great, I charge it after more than a day.It doesn't have fingerprint lock, call recording option and its own music player. Rest everything is very convenient and handy.",0.3612,positive
"  Avoid Chinese products such as REDMI, REALME as they are very dangerous for our PRIVACYOutstanding battery lifeCamera quality of rear and front- Very goodScreen quality is good.RAM management is excellentPrince is excellent at this priceQualcomm Snapdragon 439 processor is good enough for daily uses",0.2516,positive
  Great build quality.Surprisingly good camera.Smooth touch.Quality of call reception and clarity of voice over microphone is superb ( many friends have remarked about the crystal clear voice over phone calls)Quality of the loudspeaker is very good.Great phone for regular use.Attaching a photo sample.,0.9612,positive
  Pro.slim lookCons. Worst camera,-0.6249,negative
"  Sleek yet robust! was using a Chinese brand earlier and found this one in exchange. best is the battery life, I am using since last month and a half now but one charge and it's enough for me for a full busy WFH day.  Camera and other performance are of the right choices for me. Overall a good deal under 7k for me.",0.8147,positive
  Its too early to give the review.Finger print feature is not given :(However overall product seems good for now but we noticed that call was getting disconnected every 2 mins but however this problem seems to be solved after software update. Other features are looking good and functional.,0.5044,positive
  Not worth. Touch Is horrible. Camera god got nothing. Display horrible. Very slow. Don’t buy. I purchased because I didn’t wanted to buy China made. Nationalism came in my way rise in this price could have got nice phone,0.3786,positive
"  Configuration on paper is good but camara performance remainded me the Old VGA camera. Very poor picture quality. bit disappointed today.....A suggestion to samsung guys if you people overlook the present scenario , you will miss it forever..... I just purchased it because I don't want to go for other brands for some specific reason...",-0.8757,negative
  Great for its price. Simple yet elegant design.Pros include:-Great battery lifeBuilt in Blue Light Filter (to protect your eyes)Dolby Atmos (enhanced sound performance)Attractive pricingLow SAR valueConfidence of SamsungMinimal BloatwareValue for moneyGo for it!,0.8777,positive
  Great features in this price...Samsung rocks really..... full value for moneyAdd a 32 gb memory card and enjoy...,0.8744,positive
"  Good purchase. Loudspeaker volume is a bit on the lower side. Quality and usability is good, and as expected from Samsung.Camera is good but not outstanding. As expected.",-0.2686,negative
"  It is a very nice  Mobile in mid-segment, The build quality is good,  Impressive screen resolution &  decent battery back up.  In this budget,  It is difficult to get better mobile as compare to this.  I have red color variant  which is really very good color. A brand company mobile by Samsung. Go for it.",0.9211,positive
"  Let's all about it clearlyCamera-2.7/5 low light very bad,day light okPerformance- 3/5 not for pubgBattery- 4/5 for moderate usage,heavy usage3.5/5like continuously 5 hours we can see youtube,moviesOverall 4/5It was good for me for my light usage.I don't use cameras and i do not play games",-0.0608,negative
"  This is pathetic mobile if you think, it has good performance rating in case of battery life. I will give 0 out of 10. Battery never charges easily.Battery is the soul of mobile, if it's drains out or not charges fast.. it worst to buy...Not recommendedThanksAbhijeet",-0.506,negative
  Value for money. Very nice phone at this price. Decent display and works well for my office (wfh) usage too.,0.7645,positive
  Not happy with the phone.  since it has no fast charging... takes 4 hours for charging fully. Does not have type C cable..,-0.6367,negative
  Okay so finally we got some good midrange phones from samsung. Just loved it good specs in this price,0.891,positive
"  I have purchased Samsung Galaxy M01 and this mobile is simply Awesome and worthy.  The battery performance is good and for me it's one and half day, coming to camera there are many options to take a beautiful picture, in this price this dual camera is fine.  Ultimately, I am satisfied with Samsung.",0.9545,positive
   Total waste of money. It's not even been a month since I bought this device and it is almost non functional. Hangs so much that I cant even unlock it. Been facing this issue since a week now. Have restarted and factory reset still the issue.,-0.4754,negative
"  No finger print reader, good product for ealder people, College students with all basic features included - good camera, touch - can easily fit in pockets and purses- definitely recommend to buy",0.9136,positive
"  Good battery, display and responsiveness is good. Camera is avg as in a samsung. Mi has better camera, but bought this for samsung brand. Good for this price range",0.8271,positive
  Phone is ok but having some problems like caller could not hear my voice and sometimes display related problems.Although they have provided replacement but they would not replace instead they would suggest some app checkups that would say your phone is alright.,0.4215,positive
"  Check after you get the ptoduct. I ordered this phone a got a defective one, it's sim card was not ejecting. I ordered to return they took 7 days to complete that process. But got my money back very soon. The phone is good compared to  chineese toy phones. Has a good built up quality and good for aged people.",0.891,positive
"  I received a defected phone, I informed to customers service they provide a technical support person he visited me and comforted this is a defected piece but Amazon customer service not provide replace the mobile. This all long process to replace the defected mobile it's takes more than 10 days.",-0.3506,negative
  Have had several smartphones in the last decade. Build quality of this one seems to be the lowest. Phone was in my pocket and no idea when and what instance it cracked but i see the screen is now cracked. I purchased this phone barely one month back. Really disappointed.,-0.7899,negative
  Very Poor Product ... It's very Disappointing us..I Purchase this for My Grandfather for they easily work and Battary running whole day.. But this Pjone Battry is very Rediculous and Work mode is not much good,-0.7052,negative
  Always been a samsung fan so I was sure while choosing this phone. User interface is very good. In day light it captures very good pictures.  Battery life is quite good. Easily go for 1 day in one charge and if internet is not used than almost 1 and half day. Just wish speaker was a bit louder.,0.9573,positive
  Poor main / rear camera.Quality of the picture and colours are not at all impressive which is totally contrary to the brand. Not useful for photos. I recommend the phone only for voice calls. Coz Sound is good. Finger print reader and battery life is satisfactory.,-0.0793,negative
  Camera quality poor. Even Nokia 2mp is good than this. Network signal poor.my jio sim getting full network in other mobile but here it shows 2or maximum 3 network bar.only battery good.,0.5789,positive
  Speaker stopped working in one day.Bad customer service from amazon representative when asked about can 1 day exception as the phone was for old person and she took time to understand the amazon representative talked in very rude tone indirectly telling that amazon is  doing a favor on us but not customer service,0.0781,positive
"  1st we received damaged phone, which we returned [after lot of effort] 2nd phone was also not working , amazon assigned engineer who came and fix the issue but the product is not worth spending money.Honestly we wanted to return but it can only be replaced and not returned.",-0.4953,negative
"  DO NOT BUY this mobile because once you get the delivery you won't be able to return it. I'm facing overheating issues and when I tried to replace it, an Amazon tech support called me and performed some test and then said it's a normal temperature. On other hand my phone was heating and I had barely 2-3 app installed.",0.765,positive
  This mobile phone speaker are not working and when i am submitting to return this mobile they are saying to first download some app and verify that your phone is defective and after that we will see. i just want that product exchange then why i have to test that defective piece? I am very disappoint with this product.,-0.8173,negative
"  M reviewing after a month of use, with 3 GB ram phone performs very smooth, its filled up with m kid's apps and games. Battery backup is good... bt takes too much time charge..can't complain abt camera its prity ok for phone in this price... just missing fingerprint reader.. on the whole phone is worth on this price..",0.7105,positive
"  Overall its good, for whom the smartphone is required for only social media...fb, wtsup, youtube, and some daily usage..The calling sound of the phone is very very low, u can't hear the other person in speker even, internet connection gets cut while talking in normal call, its too old system they have given...",-0.2195,negative
"  Good phone for elderly people for basic smartphone use with samsung Branding, but if you want the best value for money phone in this budget then there are better options available in the market.",0.9446,positive
  Mobile Hotspot not working properly....It showing connected but internet is not working. Every 10-15 minutes it's getting auto disconnect and take time to reconnect 2-3 minutes approx.  How to manage work if this type of issue occur every 10-15 minutes. Samsung please look in this and resolve it ASAP.,0.7469,positive
"  Awesome phone in low price range, look,size,performance all superb.Above all its Samsung no worry customer service brand.only negative point is it's not having fast battery charging and C port.",0.1793,positive
  Very good phone for People who need phone for calling and for using regular application....Thank you Amazon.,0.5984,positive
"  Its a nice phone with great 2 days of battery life average camera , nice build quility ,slightly heavy in weight but justified as its has good battery capacity overall nice budget phone from samsung",0.9473,positive
"  Good phone in this price range. If you have problems with buying a costly phone, just go for it. Please don't blindly believe in all the reviews which say battery isn't good and camera isn't good. They are decent enough. And it is also smoother than my other phone having 4GB RAM. Just GO FOR IT!",-0.4596,negative
"  Samsung M01 seems to be good in performance, battery, camera if you consider Samsung as a Brand and its price. if Non Chinese phone is what you are looking for at this price range,  Samsung M01 is obvious choice",0.4404,positive
  Length  and breadth ratio is not at all good. This is having very serious defact if you are making audio call through WhatsApp then the screen should be always on otherwise you can't hear voice.  Now on Amazon no return policy for many things only replacement,-0.5422,negative
"  I brought this phone 30 days ago. I could not hear sound of incoming calls and battery is very poor. It takes 2 hours to charge 20%.This phone is of very poor quality, if possible I'm looking for return. So sad to get such poor product form amazon",-0.9213,negative
  Not good.. better buy m11 or m21,-0.5875,negative
"  Very good at this price. Worth the money.No earphones, no fingerprint sensor. Bought this as a gift to my mom. Its perfect for her.",0.8588,positive
  it was a good device but sometimes face unlock doesn't respond. only one face can be registered at a time for face unlock. its a disadvantage. performance wise it was good for day to day usage.,0.7391,positive
"  I think you should not buy this phone because you can get a good one by spending 1500-2000 rupees, not a good display , not a fingerprint reader,unable to take long screenshots, despite this all it's a budget and good battery life.I'm unable to return it because of sellers TnC,i want to buy another one .",0.571,positive
  I purchase this mobile for my friendsParents (senior citizens)For whatsapp video calling with their sonAbroad..It's done best..Thank youAmazon and SamsungDelivery too early even in this lockdown period..,0,positive
"  This is brilliant phone at this price range. Awesome Battery life, Awesome display. Performance average.Camera is average. Over all good phone main thing is this is Samsung not Chinese phone.I hate Chinese phones.",0.9578,positive
"  I am very satisfied with the product because, I use the product for basic requirements. It is very handy, and smart. The battery is also very good for me i.e. as expected. There is no fingerprint options in this product. Camera is also nice for the daily use. I think it is one of the best budget phones.",0.9331,positive
  The phone is extremely well . At this price point the best phone,0.7645,positive
  No finger print reader (product is manufactured in that way )Can be used by the people who don't play games and use much appsCamera quality is not at all goodGood point is its handy,-0.5,negative
"  Comparing with the other Chinese brand’s phones available in the same price range, this stands better.The phone is good for average daily usage & not for highly media consumption users.",0.4404,positive
"  The mobile box seal was tampered, could see some sort of underlying sticker or tape outlining at the first stance. When opening could see the seal was already CUT open and was re-sealed!!!!Ordered Replacement.!Will update the thread once received Replacement.",-0.6125,negative
  This phone is not being charged or is not charging from the data cable since I purchased what is this? The phone battery is not being charged what is this? Please replace it immediately otherwise I will file a case,0.6333,positive
  M01 IS A GOOD BUDGET PHONE. Camera is average. Battery will last 1 day with normal usage. compact design and light weight. charging is slow. good for students for online classes,0.7603,positive
  Samsung did it again. Galaxy M01 is a mid segment and budget friendly phone for a brand lovers and first time smartphone users. This is non chinese phone and branded and  atleast buyers can have a good piece of mind.,0.8591,positive
  Awesome budget smartphone with wide range of features. I bought it for my Mother and she loved  M01 very much.The display is amazing with color contrast. Battery life is very good and long lasting. Multiple applications are supported by the robust processor. Overall a must buy smartphone.,0.9623,positive
"  Have been using it for the last few weeks, so far its quite a good purchase! Great phone for the price point, however, would have been better with a larger screen size. Since I am avoiding Chinese companies, this was my final choice. It would become a default choice if a larger screen was provided.",0.843,positive
"  I used to Have So Much Trust On Samsung Brand..But I Lost It Completely.. phone Glass Was Broken after 10 Day's of Usage.. It Was, I Gifted To my Father .. Really Heart Broken..",0.0754,positive
  I was looking for a good phone to gift my father and the same i found. Its an amazing phone at this price and too good looking.Good battry life with good camera.Totally worthy.,0.9538,positive
"  It's great. Camera wasn't that good but have to acknowledge the battery life also processing is cool,better than the Chinese smartphone available at low prices tottaly worth it.I will recommend Samsung to my felllo mates definitely cause quality matters.",0.8175,positive
"  Even though the phone comes with LCD Display , the quality of the display is very goodGiving good Battery Backup, Nice to hold and very smooth  in operation. The only thing I was disappointed  about this phone is not having TYPE C charging, But this is OK for this price range.",0.704,positive
  Very nice finish. Sharp camera with nice viewing but low working with bsnl network for 3G network. And also not showing 4g/ 5g. This moble is only LTE/3G/2G(auto connect) but also slow in Vedio veiwing,0.0763,positive
  In the price range good product with available features.,0.4404,positive
"  Iam Samsung fanI have 6 Samsung phones in my houseBest budget mobile phone, specially during such pandemicUsing from last 2 week, still not found any issue. Battery last whole day in single charge, camera quality is also awesome.Inshort I love this phone....",0.6369,positive
  For daily use and without gaming performance was good and smooth;Pros :Display qualityBatteryDesignSansung Brand( made in india)Cons :Little bit small size of displayFast chargingAverage camera,0.4404,positive
  Best phone with this price....Loved it a lot. I was worrying about the battery but it lasts for a day... Middle class can close their eyes and go for it... There is no finger print but battery life and camera quality is at the best... I have reviewed it after a month of usage...Honest review,0.7096,positive
  They say that this phone doesn't have a good battery life and not latest fast charging like those of Vivo or XIAMI but it is still great. I have experienced that it gets fully charged within 3hrs which ia good for students like us. The reason to like and buy it is simply that it is Samsung's product.,0.9372,positive
  Please don't buy this productSound system is soooooo badWhen we doing a videos sound will not recordNot worth of moneyEven now I don't have return options tooI lost my money by investing  on this mobile😔😔😔😔😔😔,0.281,positive
  Product is good for daily use .a budget phone.good performance.camera is worst.front camera light is too low during videocallsGood for aged people,0.2023,positive
"  Picture quality is not good. when you open the picture file in computer, the quality is bad.Charging takes more the 1hr to full charge.Signal quality is not up to the mark.",-0.3412,negative
  Very bad productCamera quality is very low just like as 2 megapixel camera,-0.5303,negative
"  Just don't buy this mobile. After few days it's showing network problem. You can't make calls or recieve them,net is also not working. I took it to service center,they are saying to return the product but return period is over. 4G network is not detecting so you can't use Jio sim in it.",-0.2144,negative
  The phone is extremely handy and small in size. Fits best in pocket. I feel Samsung should bring out smartphones with same screen size with enhanced memory and features such as AMOLED display and better camera. We are bored of carrying bigger phones. Samsung can really think about this.,0.7184,positive
  this mobile is very handy and light weight.carrying is very easy.very useful to middle age person.,0.4902,positive
"  Fingerprints reader is very fast , Selfie and Photos of this phone is Awesome. Battery Life is too good. VALUE of money by Samasung M01. Very good product.",0.9235,positive
"  Excellent Display and touch . Build Quality is awesome , far better than all Chines Mobiles ( RealMe & MI ).Good battery life of 1 day , ( normal use , avoiding heavy games )Can't expect every feature within this price .Overall , Samsung is best under 8k .",0.9468,positive
  Worth of money. A wonderful product for those who use smartphones for day today work. Picture quality is also good. maximum benefits in minimum price.However definately not for those who use smartphones for gaming.The price and performance of Samsung M01 is Worth of money.,0.9001,positive
  I have been a Samsung user throughout. All phones in my family are SAMSUNG  made. This phone is value for money priced at 9k. The best part is the size of the phone. Fits in my hand and is comfortable  to operate with one hand.  Very stylish as well. Has a decent processor.  Loved it.,0.9704,positive
  I am buy samsung m01 mobile1. After 3days mobile recharge adaptor not working.2. Delivered 13th sep 2020. Next 30th sep 2020. Battery decharged very fastly.3. Iam disapointed that Device.4. Camera also not good. Pictures are not clear.That's it.Ok,-0.3412,negative
"  The item was defective and instead of replacement, amazon did refund which I wasn’t looking for. I needed a replacement and now I will have to wait for delivery if other piece.",-0.296,negative
  Samsung n amazon dropped the price within one month and niether helped with even so much as a voucher. Not to mention samsung's after sales service is not better than micromax,-0.1793,negative
  The mobile touch not working properly.It's taking around 5 hours to get fully charged.While recieving calls also facing lots of problems.As per Samsung Technical TeamThey asked to change phone immediately as a New Phone shouldn't  hang on its 1st day.,0,positive
  The product from Samsung is good but with the same prize you can get better mobile with other brand.Camera quality is not too much good.Main problem with the charger it's taking 2.5 hrs to full charge which is more compare to other brands .I suggest  do not buy this product.,0.7717,positive
  Width of the display is lesser than the other mobiles of 5.7 inches due to which it seems small phone. Not happy with size of the display,-0.4585,negative
"  One of the worst camera phones, why would you buy it,becuse it's samsung? My mom's 2 yr old Xiaomi phone have better camera than this phone...highly add 2,3 thousand more and buy a better phone or burn the money you have but don't buy this phone",0.09,positive
"  1. Sleek, handy, tactfully pocket-sized2. Has everything packed in one nutshell3. Economic4. Reliable, moreover a golden touch from knox5. The one who doesn't show off but does the job6. Using the Red one.. never looks shabby",0,positive
"  Small in size, picture quality not good.",-0.3412,negative
"  Satisfactory starting range android phone. Battery is good as per screen size. Camera is good, performance fast due to 3GB ram. Overall happy. Gifted to mother... 😍",0.9325,positive
"  No Fingerprint sensor is hard to digest, but will probably get used to. Face scan is not instantaneous. Other things are amazing. Loved Dolby Atmos. Samsung isn't including earphones these days that's somehow depressing.",0.81,positive
"  I give this to 4 star. In this price this is good phone, if you love samsung. Sound quality is good. Ui is android 10 that is awesome. But camera make you little bit disappointed. And one more thing that is not good in this phone is slow charging. Display is tft.",0.0538,positive
  It is good phone at 9000 and camera is also okay..but felt the is bit heavy.. delivery by Amazon was on time.,0.5574,positive
  Recently Gifted this phone to my father. It's perfect phone for the people who want a handy phone . he is enjoying while using this phone. Main thing he told is the perfect size.Performance wise the phone is good and got it on good price.,0.9638,positive
"  It is good except i doubt, whether 4g is working in the phone. It only shows 2g and 3g.",0.1027,positive
  Faulty product. Charging is very poor. Taking more than 30 hours for full charge.,-0.6901,negative
  Very good nice product battery life is awesome and processor is excellent in performance overall cameras selfie is good sound quality is very good and has Dolby Atmos but lack of fingerprint scanner and super amoled panel display size can be bigger and charging speed also,0.9258,positive
  I purchased for my dad and its fantastic. Awesome features in this price range. Absolute quality added by Samsung.However not satisfied with STPL and Amazon packing. Directly phone box put in to the Amazon plastic bag !!!,0.8639,positive
"  Fingerprint sensor is not there but like this product. The critical star for this product is 1.4 but this is due to because it does have fingerprint sensor, takes 3:45 hrs. to complete charge.But if we can't see those things then the phone is very good and 5 stars.",-0.0837,negative
  The phone dimension is very suited for one hand use. Body is plastic.Battry life is good. A medium user can last rheough the day with a single charge.However there is occasional lag.,0.6115,positive
  I bought this phone one week back. I have a problem with the mobile that some app closing automatically or some app opens automatically. Phone itself operates automatically.,-0.4019,negative
  Didn't expected from a brand like samsung from last 15 year I was using samsung mobile but this time it's really very painful,-0.6068,negative
  The product was as displayed in the discription. Delivered on time. Good for daily use.But the camera quality is not up to the level. Performance of the phone is great.,0.7906,positive
  The mic doesn't work and I guess the seller knew about it. The fellow should be blacklisted on amazon. I got to know about it a lot later since I had got it for my father and he said he had been using the speaker since day 1 to communicate. The return window is closed.,0.1779,positive
  Bought it @8400 deal for niece for virtual classes.It serves purpose with decent speed and memory.  Battery lasts for full day.  Nice camera at this price.Good budget phone with necessary features.  Face unlock is there but there is no finger print sensor.,-0.2263,negative
"  So froud work so small size and no return,And Amazon customer care service is also no copretive so dear friends not perches  in Amazon so bad mobile and Amazon customer care",0.5337,positive
  It's not worth mobile.requested for return after delivered mobile within 6hours .but no response from amzon and telling stories to take return .very disappointed.,-0.8282,negative
  M01 does not have finger print scanner and only single camera which have very worst quality of camera. The discription given by amazon is not satisfying.,-0.733,negative
  Good,0.4404,positive
"  The phone feels really good in the hand. Perfect fit. Its fast and has a good battery life, which last about two days. Camera needs improvement but otherwise a good phone for daily use.",0.9201,positive
  Very poor product. I want to refund and purchase another one. This handset is even not accepting in any exchange by Amazon or Flipkart,-0.554,negative
  nyc phone for simole use camera and speaker is not that much goodbut all over phine is good at this price.,0.4404,positive
"  Very decent specs at this price point. 1000 times better than brands like vivo, oppo, Mi. 4000 mAh battery and infinity display at this price point is really amazing. Recommend this is to everyone looking at a price point of less than 9K.",0.9056,positive
  Nice product must buy if ur looking to buy under 9k thanks Amazon superfast delivery,0.7506,positive
  Samsung  is better to buy Chinese  product  this phone is good in this budget everything is good ..4.5 ratings outof 5..good made in india product,0.8271,positive
   I have received a faulty mobile. There is sound problem as well as app downloading problem also just within 5 days only after purchasing.After replacement also I got the same problematic mobile.,-0.8176,negative
  This is something  beyond the review  I really appreciate  the work by the AMAZONhere they are really  changing  the INDIAN market when I ordered it in night  and got delivered by next morning also SAMSUNG  did a great job in budget friendly  smartphone,0.8832,positive
  Decent battery and performance. NOT FOR GAMING. Ordered for my mother for official work. So far gud. Good work samsung but work on your camera quality.,0.269,positive
  Good backup phone. Love everything about the design at this price but for the position of the speaker vent. Sound quality could have been better.,0.8126,positive
"  Normally low end Samsung gives poor output.I bought this one week ago.before I used redmi with same spec.comparatively very poor camera,clarity of screen,voice,processor speed.very low incoming voice .again disaster with Samsung mobile",-0.9299,negative
  This phones suits just well in the price range of below 10k. It is handy as well as long lasting in case of battery. the screen of the device is pretty good and standard samsung screen. The only con i could feel in this device was no fingerprint.,0.7964,positive
  Niceeeee,0,positive
  Good one to purchase with latest features at affordable price from Samsung with make in India .thank you,0.6597,positive
  No finger print feature..sound is very low while calling or listening to media files,-0.5563,negative
  it is good product in less amount and the phone is in lite wieght so easy to carry and i had buyed it for online classes and now it is helpful to me thanks to amazon and samsung for releasing these product and amazon for fastest delivery in 3days thank you,0.9455,positive
  Battery drains very fast compared to my old one mobile too. Not a good product in this price. Can't recommend. Dont buy.,-0.5448,negative
  This is an entry level smartphone of very good qualitySolid value for money,0.7056,positive
"  Phone is very goodGood phone in this costNo finger print scanner but in this budget good battery life, good camera and good screen sizePhone is not sticking 3gb RAM is good",0.9468,positive
  Completely Dislike this Model. Need to return this but Amazon not taking back after a day of delivery. Very Bad performance and poor response getting from A big Brand. Really Disappointed. Pls replace my phone with another good option or refund my money.,-0.8781,negative
  Best phone,0.6369,positive
  Good quality at that sigment. I was looking for Made in India Within 10k . And this is the best option I got in Amazon.,0.8316,positive
"  I am giving this responce after 15 days using, i am not a gamer but have a app lover.Its an average phone with android 10 best part of it. Used as high app user without any lags best part of it.Overall a budget phone with needed requirement.",0.6821,positive
  I bought it first my mother they are facing difficulties with this produc chargingissue  and also volume issue  want to return it item by its past the warranty period 7 days it over by 14th and today is 19thKindly help,0.2023,positive
  Samsung m01 I bought this mobile on 7th sep .At the first time I checked my mobile incoming and outgoing calls it cut automatically itself. I registered compliant in Amazon. Don't buy this model (M01). Totally waste. I request you to refund my amount.,-0.3167,negative
  Shelf life of samsung mobiles I an using are long lasting compared to Xioami or other Chinese product.  It is worth buying and better return of your money given the price it is best one.  I have been using samsung mobiles and liked interface and OS.,0.8957,positive
  This phone is worst in samsung phones. Camera quality is pathetic. Zero rating for camera. Packing of the mobile is poor. Charger quality is poor. Amazon doesn't take return. Its complete waste of money. Once you buy no help from amazon.,-0.949,negative
"  Compact, sturdy and reliable phone ! Samsung's durability, feature set and reliability always stand strong. This phone is no exception. However, the top bar items are having very small fonts (eg battery % indicator)",0.4926,positive
  The phone is a very much handy and fulfills all the expectations in the mid budget category phone. There is only a small issue with speaker placed on the backside of the phone. Else it is worth a go.PS : Reviewed after a month of usage,0.4404,positive
  The product is good. Charging time takes not less than 3hours. It is not possible to charge in the urgent situation.. fast charging is not provided. Otherwise the product is good for nominal use.,0.765,positive
"  A Perfect Handset with standard size,lightweighted, fast and with no Hanging issue.Camera quality and battery life is also good.One should by this phone who is looking for mobile within 10000.",0.3612,positive
"  I like very much, phone is super, Rear Camera quality is super front camera is ok Battery life super processor is super design super looking superPackeging damagedCharging lead not origionalOverall product and delivery fantastic",0.9814,positive
  With in budget under 10000 if you want to go for brand like samsung go for it...dont even give a second thought,0.4215,positive
"  I have received a fault piece I guess, the phone is not getting charged more than 27% even after 1 hour charging from last 2 days.The return window is also closed now, it is really disappointing experience with this phone.",-0.6809,negative
"  Battery life is better. No fingerprint sensor, camera is ok for the mobile price cost.",0.4404,positive
"  Its good product...  batary life extraordinary,  camera qualitu awasome,  charing time very little comparive other products..  in this pandamic it very useful for children to attending online classes...  thank you samsung..",0.8221,positive
