reviews,Fine-grained sentiment score,review_category
"  I personally don't like cameras where it smudges your facial texture in the selfies/photos, this phone cam has a bit of same issue like other new phones where it shows as if u have a clear skin without any dark spots. Other than that landscape pics are very clear, still need to explore the Cam.Disappointingly, headphones not included in the package. No other offers in it like free scratch guard & back cover.Configuration is a bit tricky, opening a Samsung account, syncing, copying & all.Overall phone is good, look wise & applications in it. Love the colour combo, metallic Greyish-Silver & Blue.Will update after a few months, just got it yesterday.",0.9589,positive
"  Picked up the phone for my mom. Went for samsung as I didn't want to buy a phone manufactured by a Chinese company, if not would have definitely gone for xiaomi.Great phone. Loved every thing about the phone except the plasticky feeling of the back cover. Felt like I wasnt holding a  phone that costs around 20,000 ₹. Have redmi 8a dual and must say that the over all build quality of redmi 8a dual, which cost me around 7000/-₹ when it was launched, is better, at least the phone feels sturdy.Otherwise m31s is great phone. Camera and the picture quality great. The phones responsive. The finger print scanner at the side is a refreshing change.Would have rated it 5 if not for cheap plasticky feeling of the phone.",0.9639,positive
"  Its A real monster from Samsung M Series that I can't say in few words. Its really user friendly and Comfortable. Overall its too good in All Aspects.Pros* A Cool Design with beautifully arranged side keys* A Stunning AmoLED 6.5"" full HD Screen* A Beutiful 64+12+5+5 MP Rear and 32MP Selfie Camera* A Powerful 6000 mAh Battery* A Descent Samsung Exynos 9611 Processor* A Smart 6GB RAM With 128 GB Memory* A Comforatable Corning Gorilla Glass 3 protection.Cons* Price is Liltle more when compared with Other Chinese mobile Phones.* Doesn't come with a back cover. So I bought a back cover. (Amazon Solimo brand).I was thinking about Cons and wasted so many time. Because it's a Kind Of Smart Device When beuty mets the Quality. Samsung Made it Possible. Btw Proud to be an Owner of Indian Mobile. Jai Hind.Don't Think So much....Jus Go for It !!!",0.9791,positive
"  Very bad expirience with Samsung as a company, I am a doctor who is dependant upon mobile so my patients can contact me at any hour. I had xiomi note Pro 7 working fine, due to china border problem ( being patriot) I decided to spend 20000 rs on samsung M31s and I did. On 26 th night sometimes my phone went blank,I came to know when my emergency covid patients relative  came knocking on my door at 4 am accusing me of putting off my phone which I did not do, Samsung m31s did. After working tirelessly for 25 yrs and even in pandemic I was accused of being careless thanks to Samsung. I have lost my patient reports, was not reachable, went to service station exposing myself to 20 people as Samsung has no social responsibility of maintaining social distancing in 80 Square foot space.I am throwing all my samsung things and will not ever buy anything from Samsung anymore and I advise everyone the same.Thanking youDr Sameer",-0.9371,negative
"  Wifi signal reception is too week as compare to Mi mobiles. Battery gets discharged bit faster than Mi mobiles.HOTSPOT signal strength is weaker than Mi Note 5 Pro.I would say Samsung must use better hardware if selling these mobile more costlier than redmi and other Chinese brands who are giving better hardware in less cost.I would not suggest to buy this phone regriously.Within a month of use, it has started HANGING even on basic apps opening, processor is not capable to handle basic process and apps.. DISAPPOINTED from SAMSUNG again.",0.3576,positive
"  Samsung Galaxy M31s is the latest offering from Samsung India in the M series of smartphones. Samsung Galaxy M31s is an excellent smartphone and will highly appeal to all Samsung fans in India. With an excellent camera setup which has many intelligent features, the camera enthusiasts will simply love this phone. The only thing that should have been upgraded by Samsung in this phone is the processor which should have been more powerful. The 6GB RAM 128GB storage variant costs ₹19,499 and the 8GB RAM with 128GB storage variant will cost ₹21,499. All in all, this phone is still highly recommended. Check out my full review on my YouTube channel with the same name.",0.969,positive
"  First and foremost this is a non-Chinese brand phone.Display:With Super amoled display u can ditch ur tv and enjoy the tv like experience in Samsung M31s. The blue filter option can protect ur eyes while viewing in low light.Camera:The best till now. U can stop carrying ur DSLR henceforth if u have Samsung M31s.Single take is a good option in camera where you can capture the best moments and it gives best photos, videos and boomerang.Macro lens option is another plus point to capture the tiny things.In daylight the picture u get out of 64 mp camera is the best.Other best ones in camera are slow motion, hyperlapse, wide angle camera and lot more are there to explore here.Battery:No need to carry a powerbank if you have Samsung M31s. With one time charging you can do browsing, watching movies, playing music, clicking pictures etc. all these in a day and still battery will have another 25% charge.Fingerprint reader is very quick.After 1 month usage of this phone, my recommendation is just buy this phone.",0.984,positive
"  I ordered this phone before one month.Its working fair enough and having no any issues at that timeBut after one month its start giving headache.Dont trust on Battery capacity of this phoneI put phone in charge and when its fully chargedBattery percentage falling to 0% in 4-5 hours without even using phone.Fast charging is also not working nowSo i don’t recommend this phone.Go for any other brand or model but dont spend 20,000 for 2 months.",0.497,positive
"  I've gone with this phone for the brand value which samsung carries. The important highlights of this phone are as follows :-Pros ----1- Design2- Look and feel3- Screen quality and colours4- Fantastic cameras5- Small notch with minimum bezzelsCons :-1- Moderate Processor Exynos 9611 which is available in M21, M31, M30s. Which is not suited for heavy usage, apart from that it works fine.2- Back pannel attract a lot of smudges-------I've attached a few camera samples",0.8519,positive
"  One of the best phones I have ever used.This is my first Samsung phone, and I think I'm going to be with this brand for longer time.The most amazing part of the phone is the Camera. The Camera quality is simply amazing. User interface is also very user friendly. It's truly value for money phone. I would have given 5/5 stars but I reduced 1 star because of following problems.Fingerprint reader sometimes doesn't identify and we have to use PIN.Also, Battery life is excellent, but charging fully takes approximately 3 hours which is too long considering 6000 mah.I would also suggest Samsung to come up with brighter and flamboyant colours especially for India to beat the competition for longer time.",0.9537,positive
"  I have used it for 4 days and i feel for the price,  its a wonderful device . Even though you will get a mobile with better specs from Chinese manufacturers in the same price range  but thats the trade off you need to bare if u want a non Chinese phone keeping  in mind the privacy and data of users .Let us look into the pros of this device- 6.5 inch s amoled screen  is dope , colors are too vibrant . I think this is the selling point of this device.-battery is 6000 mah and coupled with 25 w fast charger its insane . It takes little more than 2 hours to fully charge and lasts more than a day .- samsung UI is refined and comes with many features  .- camera is too good ,you will get clear and vibrant pics .- side mounted finger print scanner is ergonomically  placed.Few cons which I have noticed are- processor is weak , they should have upgraded it for the hardware they are providing  .- its good for day to day usage , works pretty fine but not for heavy gaming- although phone is not slippery but they should  have included a cover with the device .",0.9754,positive
"  Phone get heated up very soon during voice calls, video calls n shooting videos... so disappointed...",-0.6113,negative
  Camera quality is very poor and taking 1hour time to charge only 36% of the battery...worst online shopping experience..as per Amazon no return policy for this product...they want to send a technician to repair this brand new phone..,-0.5563,negative
"  Not as expected. Don't go for fast charging which is one of the slowest. Big battery has not made any difference. I was using phone which was using low battery but still used to get same usage time as i am getting on 31s. Charging takes more than double the time my earlier phone used to take. Photos looked OK. Finger print reader is absolute waste. Nothing more to tell as of now. Not at all worth for money. I waited and bought this as wanted to buy non Chinese, but completely disappointed. Adding - ctakes lot of time if charged from car charger. Even 1% increase takes hell lot of time. Other phones get charged 10 - 15% by thr time this phone charging increases by 1%.Don't know what to do. Samsung this is not good.",-0.9712,negative
"  Phone is not usable on speakerphone, your voice will not go to second party due to mic issue. Very poor noise cancelation, its basically a voice cancelation. This is my last purchase of samsung. They lost the trust for quality. Now we will switch to other brand.Processor is slow!No feel of having 8GB RAM. Apps loads at same speed as 3GB RAM.Overall quality is average.Disappointed this time with samsung purchase,Color contrast is not as a premium phone amoled.Speaker lacks.At speakerphone, mic does not capture audio properly.Battery life is good. Cameras are average.Fingerprint is impressive..Overall phone is slow in speed rest is ok.",0.5422,positive
"  Relieved that going through those countless reviews paid off. Almost bought M31 but then did not like the low light pictures from M31. As soon as i read M31s had a primary 64MP sony IMX682 sensor, knew my search was over.Pros:1. Camera quality exceptional, very impressed with low light and night shots.2. 6000mah battery lasts almost 2 days with decent usage. Dont need to fret about plugging in every night.3. Clean UI, very limited bloatware4. 1 year complete protection at very nominal priceCons:1. Side fingerprint sensor is too narrow for my male fingers. Could never open lock in one attempt. Very frustrating. Samsung should have gone with traditional finger print sensor placements at back or front. I guess on screen sensor is too much to ask at this price.2. Screen freeze, after unlocking screen if you were browsing or reading, have frequently observed scroll to freeze. Unless i press return or minimize window, scroll dosent start to work. Very surprised to see such major software glitch, hope samsung solves this in future software updates.All in all its a good package. I could over come the cons as for me pros out weight cons.  M31s launch had perfect timing for me as i was looking for a under 20k phone with decent battery, scpecs and an awesome camera. Non-chinese brand was a cherry on top.",0.9799,positive
  I have used this phone for a week.Pros:1. Fast charging2. Battery3. Camera4. Finger print5. Good fit in the handCons:1. Poor default launcher2. Speed isn't great3. This gadget should have been around 17.5K.4. Build isn't strong.5.  Missing screen recorder.6. On the fly call recording option is missing.,0.2472,positive
"  I have been using this phone for a month now (6gb ram, 64gb rom variant) and here is my review:1. Build: The build is entirely plastic but does not feel cheap in hand. The gradient design at the back makes it real cool.2. Screen: The screen is one of the brightest and vivid. The colors come out really well and don’t  make the phone appear as a budget phone anytime. The media viewing is actually awesome.3. Battery: I take around 50-60 calls in a day; watch media for 2-3 hours. The battery lasts me the entire day (8am-9pm) and then I have to put it on charge again with 20% battery still remaining. The charger provided is 25w which takes almost 1.5 hours to charge the phone completely.4. Camera: The cameras are really good, especially the output from the primary on the rear one. The pictures are bright with good details in daylight. I also find the night mode to be better than most other phones at this budget. The selfie snapper is 32 mp with good images in daylight; the images appear soft and grainy in low light however.5. Software and performance: This is where the lag comes into play. The device is powered by a age-old exynos processor. I have felt stutters while using apps like youtube and whatsapp. When I minimise the youtube window and again go back to reopen it, sometimes I get only the audio with no video playing. Similarly sometimes whatsapp freezes while I try to take a picture. However, I think these are minor issues and can be fixed through software updates. All other apps run well. I am not a heavy gamer but games like subway surfers, ninja warrior run without any lags.6. Network and call: I have noticed many call drops and voice issues. The 4g connectivity is also not very stable (I use airtel). These again can be addressed through software updates.Overall it is a great budget phone with few software issues. This is the phone for you if you are on a budget of less than 20,000 bucks and a light to moderate user.",0.9904,positive
"  The phone has gone dead in 15 days and when we took it to the Samsung store, we were told that the motherboard is defective and needs to be replaced. The part is not available at the store and we are severely inconvenienced without a phone and having to visit the store during these Covid times. The phone cannot be replaced because the 14 day deadline is over, according to Samsung policy. This defect in a brand new phone is not our fault and we are very unhappy to get a defective and repaired phone in just a few days of using it. This is not expected from a reputed company like Samsung. Very upset. Would like this problem to be addressed urgently.",-0.9548,negative
  Camera quality is very bad. Very disappointed....,-0.8151,negative
"  The Exynos 9611 processor in this phone doesn't affect its performance experience in-person. You'll barely notice any performance lags in day to day tasks. Don't stick to spec sheet comparisons, you'll barely notice the difference in performance while using it side by side with other phones. It is a very solid and beautiful phone. Full charge in 1 Hr 45 min which is quite fast considering 6000 mAh battery. The screen is beautiful and cameras are great.'About phone' section shows it has Knox security but I don't understand why it doesn't have a secure folder option and any other option. Knox is there but I am confused about its purpose.Also, UI is scaled down and doesn't have a 3 finger gesture screenshot, no screen recorder, no edge lighting, and no Gcam support. Other than that everything is superb especially no bloatware and ads, unlike Chinese counterparts. Also, it has very good privacy control options. Also no issues in call reception and signal.",-0.6665,negative
"  I like the phone for a lot of things considering the price point it falls in. I use samsung S10 as my second phone and despite a bit bulkier than that because of the battery size, I like the touch sensitivity, the screen quality and crispness of the display and the touch sensitivity despite applying a screen guard.The battery lasts almost 1.5 days and the phone does not tend to hang. I use it as my office phone and Light gaming, so the screen real estate makes it easier to use the phone. I also would say that samsung has done a commendable job with the software, UI and there are a host of useful features similar to the high end S Series.... I find the earpiece sound to be quite loud and the speaker to be 3.5 on 5.You can go ahead and buy this phone if you are looking for a budget device that satisfies most of your requirements.",0.91,positive
  thisss isss awesome....after long waitng i got samsumg M31s From Amazon.thx to amazon. i'm prime member...thats way i got at night befor sale date. this is very really very happiness feel like a prime. on this pricerange this phone is very valueable. this is reall value for your money.samsung is always trust at brand. my 1st phone also samsung (samsung Guru) one of the favorite phone. now im turn on my point why purches onlysamsung M31 ???1 the dispaly is super Amoled disply.2 camera 64+12+5+5 like dslr clearty.3 long lastick 6000 mhp bettry4 4k vdo recording 1920p high level HD Clearty5 fingerprint work decentall over value for money on this range phone higly reccomoded.thank to amazon thanx to samsung,0.9791,positive
"  Not at all happy with this phone from a reputed company. On the 10th day after purchase, I had kept it for charging in night and in the morning saw the screen to be blank and unresponsive. Took it to the service centre and they said the screen has broken due to fall. I felt that it was on the bedside table and may have fallen due to my movement in my sleep so asked them to repair it. The service personnel said that it is a new launch so parts are not available and he doesn't know how long it will take. I have still left it at the service centre and it's been a week, haven't heard from them.Most surprising thing is that Samsung says it has Corning gorilla glass 3 and Corning claims it to be scratch and drop resistant. But if thephone fell in my sleep from the bedside table which is 22 inches high and screen broke then all claims are false. It even had a screen guard installed. My several other phones have fallen many times but never broke. I will never ever buy a samsung phone again.Others should also think before investing their hard earned money in these times.",-0.8538,negative
  Display and battery life is good but camera is not  like a 64 MP and selfi pic is also vary bad pic,-0.7554,negative
"  Awesome 👍 experienceHere it goes with 2 week experienceComplete satisfaction guaranteedSometimes 2.5 days of chargingHappy for superfast charging not anytime more than 3 hours at any cost1. Phone battery is really goodFor my usage 2 days its coming2. No lagging3. Clarity is good,Samsung is known to deliver best screen resolution,  to remember my first phone was also Samsung flip, which was latest then,,I simply love it...4.Screen light automatically adjusts5. Full screen view is good6. Fingerprint sensor is good7. Face unlock may not work most times8. Response is awesome9. Coming to camera32 mp front64 pri mp quad camera rearSuperb quality4:3 ratio , nice coverageZoom is good, resolution  may not be too high10. Ya it doesn't come with earphones11. Dolby atmosphere is offered only with earphones can be felt. Speakers are goodYou feel vibration initiallyYou may have to keep sound low12. You can segregate all your apps13. Charging is best partNot more than 2.5 -3 hrs battery will be fully charged and I simply loved it...I am happy to write this review on my ownThanks Amazon and Samsung...",0.9835,positive
"  After all the smartphone from samsung this one came out to be all rounder at mid range category. Except processor, which is having a decent performance, everything is fine. Looks is good, light weight, good camera, great display. Battery drains bit faser considering it has 6000 mah battery and S Amoled screen, expect this to be resolved in future updates. If you love photography, specially pro mode then go for it, it has impeccable pro mode the iso works the same way as dslr. See the shot attached. You will hardly find any noise. Low shutter speed with tripod give you amazing result. I love this phone because of its camera.",0.9735,positive
"  I was very happy with my purchase, because I found this phone after doing a lot of research on the Internet comapring a lot of mid range phones. The 'M' series provide very very promising specs at their price points and even Samsung's own 'A' series starts at a price point ₹10000 higher for a similar specs phone in the 'M' series.What went wrong is that my phone's touchscreen went unresponsive on it's own about 7-8 after the phone arrived and i couldn't get a replacement from Amazon because of their ''7days'' return poilcy. And surprisingly I couldn't even get a replacement from the official several Samsung service centres, because they prompted me that ""The M series phones are malfunctioning quite a lot and replacement parts for this series is not being supplied by Samsung "". So i decided to get a refund coupon that could sadly be applied at ""Samsung Brand Offline Stores"" only!. So I ended up purchasing a Samsung Galaxy S10 Lite as an upgrade, because the Samsung 'A' series line-up is just so stupid, having the same specs as 'M' series and being ₹10000 costlier.",-0.2249,negative
"  Using from 5 days, Satisfied with the phone so far! Here's a real user review from my end:********Pros********•Premium AMOLED Display! enhances your streaming experience.•6000 mAh marathon runner with Fast juicing capacity of 25W•Fingerprint accurate & Fast•Cameras give excellent output for a regular user. For Camera Geeks, you have a plethora of features out there!•On Performance, it's snappy in day to day usage. Though not 90Hz, its touch response is smooth and it adds to performance!********Cons********•Graphic intensive Games like PUBG might lag!I've played PUBG, it performs smoothly upto 1hrs or when you play in Solo/Duo/TDM, But when you play with Squad, phone heats up a bit after 30 mins, lags & shows stutters on prolonged gaming!In simple, its for those who chill out with friends & not serious gamers!•Other cons: No major issues noticed, Will edit when I see one!*******Verdict********Who should buy?•It's perfect for those who then owned a 2yr old Mid-range/Budget Device or 1yr old Budget device! Someone who've used flagship earlier will be disappointed!•For those who don't game everyday•For those who want Camera ready phone giving best pictures!•For those who watch a lot of content, it might be a Mid-range device but a Flagship in Display!",0.9822,positive
"  Writing this review after few weeks of usage:Pros:1) Display: Probably one of the best display in this price range. Outdoor visibility is good, display is bright and vivid.2) Battery life: It truely lives up the hype of its battery. It's monster battery easily gets you a day with heavy usage and continuous usage and few time on gaming.3)Performance: The overall performance is excellent for day to day usage. Handles routine multitasking with ease. So far I haven't tried any heavy end games but I'm preety sure it can handle it with ease. Samsung is giving regular updates to make UI work smoothly.4) Camera quality: It is it's strength as well as bit of weakness. Overall general photography is good. You get a good color reproducibility in day light with Standard camera. In wide angle mode, image quality decrease and image tends to be over saturated at times. Night mode is okiesh but not great in extreme low light conditions. Selfi camera does great job for selfies and also for group selfies. Samsung has added lots of features in camera app to overshadow the shortcomings of camera in this phone. 64MP is just a number, don't fall for it. Regular 16MP mode shoots photos mostly upto the mark of most of the people. Overall Camera is not the best but above average for this price range.5) Fingerprint reader: Well it's fun to use. It's very precise and haven't been able to fool it yet, so feeling relaxed 😜. But accidentally you tend to unlock the phone though you don't want to. But with routine usage, you'll learn how to avoid it.Cons:1) Weight: With this huge battery inside it, the phone weighs heavy. If someone has habit of putting it in upper pocket of shirt, it will be difficult for day to day handling.Overall, it's more than a value for money phone and a definate upgrade over M31. Go grab one for yourself.",0.9855,positive
"  It is only  non Chinese brand. Other than not value for money.Fingerprint reader works well.Battery life is good enough.Camera quality is not comparable with my very old phone Gionee Elife E8(2015) and Nokia N8(2010). It is laggy and not delivered sharp photos as my old Phone. So I have to wait for Google Pixel 4a. Samsung Galaxy M31s actually made for modern girls(slim design and beauty cam). I am not a gamer nor so much app user. But I've noticed this mobile is laggy. In every time when I open Google Photos in my high speed wifi, it takes much time than my 5 years old gione elife e8(3gb ram). Who have this mobile they will agree with me. Because my mobile (Samsung Galaxy M31s) is not defective, it is OK condition.  But it has limited capability and capacity which is not worthy for this price segment.",0.824,positive
"  Have been using this phone for a week ans I must say its quite impressive,  key feature of this phone is charging speed,  it charges from 0 to 100% in about 1 and 1/2 hour which is pretty fast considering the massive battery size- The 64 mp camera works flawlessly-The fingerprint scanner is placed very well, it detects almost 8 out of 10 times accurately and is very fast- A great phone for a regular user , the speed with which all apps open up is incredible- The hidden  feature of Transcribe lets you type a statement in a documented format as you say, which is a great feature for students and office goers- Lastly, the front facing camera is superb and the multi foto features saves your lot of time while taking photographsIssues that I have with this phone- No back cover included in the package- No clarification about the Knox Security as mentioned on the phone- Polycarbonate back cover, please replace it with Gorilla Glass protection( it gives a premium feel to the phone)- Battery drains a bit faster compared to M30s",0.968,positive
  My review after using this pgone in all aspects.I am using this for last 3-4 days.Excellent camera - Good low light photography. 64 Megapixel does its work. Inteli Cam is just awesome.Display is Superfine even in direct sunlight it works Excellent. Touch is just Excellent.Phone looks really cool in hands. UI is good. Speaker sound is good. Phone charging time is little bit higher. Battery backup time would be better.Overall it's a very nice phone.,0.9431,positive
"  This mobile doesn't justify its cost.Cons- IT hangs too much where only basic apps are installed not single games are running in this situation its hangs tooo much means you will get annoyed ,No led indicator  provided to show the notification .Battery life is not up to the mark,Camera is goodWhen I received this package it was just wrapped in plastic packet . No bubble Wrap was provided.Lot of dust on mobile when I open the box  . Thin plastic cover was not even wrapped as new .I have bought this on EMI and canceling might cause me fine from bank so I have to keep it as there is no Replacement only return is applicable.Even Samsung box was having scratches .",-0.6369,negative
"  In the box contents:1. The phone2. Type-C to Type-C data cable3. 25 Watt fast charger brick4. A SIM ejector pin5. A user guideAbout the device:Looks:I bought the mirage black and it looks more premium than it actually is with all the gradient finish on the back.The front looks absolutely fantastic with the BIG 6.5 Inch super AMOLED display which looks gorgeous.The tiny hole punch camera on the top middle of the screen is so tiny that you wouldn't even notice that the hole exists sometimes.You get a 3.5 mm headphone jack, Type-C USB connector and a speaker at the bottom.The volume button and the power button is on the right side of the phone and they are reachable.The fingerprint sensor is embeded into the power button and it works just fine.Performance:The overall performance is great, deals with the daily tasks with no issues.The 6000 mah battery is a champ and you can easily get through a heavy day with 40% battery remaining in the phone.The talking point here is the display of the phone. With the ppi over 400 the quality of the display is absolutely fantastic. For media consumers this is a gift and the massive battery combined you can go on and on watching your favourite shows on this beautiful display.Coming to the charger it is 25 Watt and it comes IN-THE-BOX which is GREAT!The charger will take the massive 6000 mah battery from 0 to 100 in about 1 hour and 50 mins which is great and enough for most of the people and the back-up you get from it is good too.Overall:Great phone for daily use and content consumption with great display and great battery life.If you are looking for a phone for gaming I wouldn't recommend this. But otherwise you can just buy this phone with no doubts what so ever!!",0.9763,positive
"  It is the best M series smart phone till now by samsung. The camera quality is awesome(both front and back), expecially i liked the micro 5MP camera. (Attached sample shots )Other camera features like ONESHOT is quite amazing and gives a premier feel. Overall camera quality is very good having the sony sensons. The amoled display by samsung is fantastic. Figerprint scanner is quiet responsive but it could have been a bit faster. And the last thing is the Huge Battery with long batterg life. For moderate use the battery last for around 1.5-2 days, which is amazing. For heavy users it last for a day.Very Satisfied and Happy with the product. And one of the best in Price.",0.9884,positive
"  Purchased it as a gift for my wife. Looks, build and performance is excellent. I myself have  S10+  but  comparing the price ranges of both these Samsung Models, Galaxy M31S is a better choice. Its battery is still showing 25 % even after 72 hours ( moderate use )  where as S10 lasts only 24 hours.  Delivered much before the expected date.  Earphones , not included in the package is disappointing.  Fast charger is great. Biometric scanner on side home button is not convenient. NFC is also a miss. Cameras are excellent .Overall a  five star deal. Thanks Amazon.PS Please take care while buying covers for this model. People are selling  M31/M31s covers As compatible  but there is size difference of .1 inch in these two models.",0.9842,positive
  just ok but getting heat on screen while  usage  phone call  and phone morthan10 minutes. Plan to return.  Really  upset am expecting 😒 something battery also now much performance,-0.5006,negative
"  Not happy with the product, complete waste of 20,000 rupees,extremely heavy phone, phone thickness is much high,Extreme poor screen resolution,Low grade chienese phones are better as compared to this phone,Multi shot mode is non sense,Camera quality is poor,do not buy this phone",-0.7182,negative
"  I'm using since 4 days ago but I'm facing too much voice breaking problem  and this is not my first phone,  I got replacement  ,but same issue facing in replacement product  ,I'm not happy with this product.",-0.8199,negative
"  I purchased this phone going by the rave reviews but it turned out to be a huge disappointment. The selfie camera is just okay. Haven't been able to test the rear camera that much due to the pandemic situation. Phone is slow and hangs when using multiple apps and switching between them. It also hangs when you turn off the screen while using an app and then turn it back on. Sometimes one has to click several times on action items to get a response. Fingerprint scanner takes an entire second for thumbs. I ran all the benchmark tests and this phone fared very poorly for it's price bracket. I had Redmi Note 7 Pro before this and even that fared significantly better. All I can say is that it was more of a downgrade than an upgrade for me. Battery backup is good though, as is the display.",0.8201,positive
"  After going through specifications and youtube videos of many brands of mobiles (i let off all chinese makes) I zeroed on Samsung M31s. I had to wait a month as it sold like hot cake on launch day. Now that I have got it in my hand, I am really happy. It has 64 mp camera, 6000 mah battery and it charges so fast with new C charger at 25 w. It is handy and not to much weight. It has wireless calling facility too. One thing which gave me tension was the low audio volume of incoming calls. Suddenly i started worrying about my hearing capability. Then went through the settings and found that the default volume was kept for under 30 years old. May be the mobile took me to be one below 30 years and I am happy about that too. But my  Ears were not happy. Then Eureka !  I found here is a facility to personalise the audio volume too. This I am posting because  in  many  elderly persons face  with this hearing problem.Cons-------The  inward audio is kept on top but sometimes give trouble particularly when you have mobile  back cover. Same way face recognition is not very successful.",-0.8328,negative
  phone is utter waste,-0.4754,negative
"  Decent for day to day use but with some irritating issues and some useful functionality miss.Phone has a powerful battery, no doubt about that. Where my earlier phones with 3200 mAh battery used to drain twice a day, this phn doesn't break a sweat it easily lasts for 1.5 day. Although 6000mAh battery increases the weight of the device significantly.Look, Display and design of the phone are amazing. Looks good at both front and back. Gradient bacl gives phone a premium lookMemory management : Samsung does not live up to expectations here. I was using a 6GB Realme 3 pro before this but never had  my phone freeze or hang, but this ""Monster"" by Samsung is not so good to handle applications, I have seen high RAM consumption and device do hang sometimes which is quite irritating given it being an 8 GB memory phoneFingerprint sensor : probably most impactful irritating thing with this phn is the side button fingerprint sensor. It is not very smooth, takes time, since surface area is small, finger misses it many a time, and sometimes if my finger touches it while picking up the phone it gets disabled for 30 seconds or so. Surely never going for side button sensor ever again.Camera: Ohh the biggest disappointment. From the setup which it boasts of quality of pictures is not up to the mark. Night mode is not the best in segmentMissing Utility apps: When some companies are offering many utility features that can be useful, this phone lacks such features . Team can research by looking at some other phones and introduce new features to increase utility.So by the overall review it is not a phone I would buy if I had any non-China product with decent reputation. But since we do not have any other option I think it is a phone I can live with. Hopefully we will have better Indian players in this segment and then we can have some improvements",0.9373,positive
"  The product is nice from its price prospective. Samsung has really gone ahead since last year pushing lot of features in its One UI which also looks great with its AMOLED display. In terms of display I think currently non of the other brands/neither its own predecessor are in competition with Samsung. The phone looks premium because of its glasstic appearance and a slight curve around the front pannel nevertheless the material is rightly said as plastic. Careful selection of tempered glass is essential as to protect the screen. The battery seems to be preety good. Started setting up the phone with allmost 50% took around 5 to 6 hours to complete setting up the phone and the battery was still at 46% and after allmost a day later it is at 38%...quiet impressive. But have to bear in mind even it's bunduled with a 25W fast charging adapter it will take atleast 60 to 120 minutes to fully charged. Let's move to sound, I think the speakers are ok ok type as you maynot feel the quality bit distorted, however with nice set of headphones along with Dolby Atmos plus UI sound settings the sound quality is nice. Moving to the next segment front camera, I felt it could have been improved with indoor shots you can easily she the selfies are whitewashed, there are ampule of options to edit but the major part is how the original image appears, so I am not quiet impressed with front camera. Primary camera is nice indoor shot was good. Need to try with night mode.",0.9832,positive
  I love the phone barring the below cons1. Due to processor the UI lags sometime2. No case or screen guard in the box3. Screen gets scratched easily without screen guard may be due to Gorrilla Glass 34. No samsung features like Alt Z available only core variant of One UI given5. Wifi speed are less not sure why.Pros1. Excellent Screen for media2. Good Battery life as due to processor getting only 7 hours screen on time. But the SD counter parts are getting same even with 5000mah battery3. Fast FP sensor4. 25w charger5. 3.5mm jack,0.1801,positive
"  Very good ....battery  life, Amoled display,camera with professional touch, good picture quality,colour balance,Big storageinternal +2 sim + memory card slot up 512 gb , Fm radio, good n usefull Samsung softwares, other preloaded software are also ok...  Also good signal reception for sim ,wifi, Bluetooth, witch I can feel because previously I was suffering from..one UI is also not heavy but it is useful..  Samsung Smart switch was very usefull for transferring data to new Samsung m31 s mobile....  Sound quality is superb....more melodious than others mobiles while listening  Radio, video,mp3 files ,what's app media ,u tube etc...  Charger is good...reverse charging is yet to be used...  Overall this mobile is ***** rating looking  to the price....",0.8897,positive
"  1.Best budget phone under 20k throughout any brand..best thing is its non chinese unlike those fancy companies..Superb camera quality, superb Portrait shots2.Battery life doesn't seem like 6000mah..ita last 1 day easily with moderate to heavy usage3.Screen is that thing which anyone will fall for..feels like a RO water display so much detail so much crisp. Movies with a earphone or good quality sound box feels like theater at home4.selfie is not that great ok ok tye5. Always on display feels Premium6. Daily normal usage feels buttery smooth unlike the gaming in it.7. Main problem is Internet, i feel internet runs slower than other devices8. As my title Little compromise so the compromise is its processor..Too much outdated now..now 7nm processors are coming and samsung still using Exynos 9611 10nm architecture processer which is a little disappointing.. rest is good9. Back panel feels extremely premium if u don't use the back cover but a back cover is recommended for long term premium fit and finish.10. Fingerprint reader fails 6/10 times if u don't set ur finger properly  Don't overthink just buy this phone u will never ever regret this deal for upcoming 1-2 year.. Good luck",0.9319,positive
